Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
2.6086E-9,0.000000261,0.000000046,1,0,0
2.03759E-8,0.000002298,0.000000359,0.983333333,0,0
1.2615E-6,0.000128449,0.000022245,0.966666667,0,0
1.39163E-5,0.00152008,0.000245337,0.95,0,0
1.61357E-5,0.003133655,0.000284453,0.933333333,0,0
2.74144E-5,0.007532212,0.000483185,0.9,0,0
2.9393E-5,0.010471512,0.000518041,0.883333333,0,0
7.15458E-5,0.030050079,0.001260033,0.816666667,0,0
9.5819E-5,0.054222804,0.001686799,0.766666667,0,0
2.98477E-4,0.11579178,0.005235715,0.716666667,0,0
6.37014E-4,0.22357246,0.011108178,0.683333333,0,0
8.77704E-4,0.386539563,0.015241327,0.65,0,0
9.84953E-4,0.485034834,0.017071912,0.633333333,0,0
1.07517E-3,0.592551553,0.01860648,0.616666667,0,0
1.86901E-3,0.779452095,0.031906054,0.6,0,0
2.33832E-3,1.013284539,0.039600592,0.583333333,0,0
2.4318E-3,1.256464797,0.041118593,0.566666667,0,0
2.56938E-3,1.513403052,0.043344059,0.55,0,0
2.61642E-3,1.7750455,0.044102631,0.533333333,0,0
2.6891E-3,2.043955691,0.045272226,0.516666667,0,0
2.78668E-3,2.322623682,0.046838051,0.5,0,0
3.03268E-3,2.625891787,0.050762905,0.483333333,0,0
3.18272E-3,2.944163348,0.053140821,0.466666667,0,0
3.24345E-3,3.268508683,0.054100076,0.45,0,0
3.3631E-3,3.604818966,0.055984074,0.433333333,0,0
3.72266E-3,3.977085376,0.061600821,0.416666667,0,0
3.73749E-3,4.350834729,0.061831039,0.4,0,0
4.74184E-3,4.825018918,0.077164311,0.383333333,0,0
5.64919E-3,5.389938191,0.090592066,0.366666667,0,0
8.23381E-3,6.213318937,0.126784758,0.35,0,0
9.45769E-3,7.159088098,0.14293651,0.333333333,0,0
9.47795E-3,8.106883057,0.143198832,0.316666667,0,0
9.81102E-3,9.087984764,0.147488833,0.3,0,0
9.84969E-3,10.072954046,0.147984205,0.283333333,0,0
1.02127E-2,11.094224827,0.152605915,0.266666667,0,0
1.12987E-2,12.224092306,0.166137281,0.25,0,0
1.56398E-2,13.788068175,0.2161706,0.233333333,0,0
1.93088E-2,15.718943252,0.254001885,0.216666667,0,0
2.12494E-2,17.843881841,0.272572086,0.2,0,0
2.14505E-2,19.988936494,0.274444271,0.183333333,0,0
2.73589E-2,22.724827834,0.32543673,0.166666667,0,0
3.07893E-2,25.803757233,0.351882942,0.15,0,0
3.79396E-2,29.597719711,0.400845432,0.133333333,0,0
5.67094E-2,33.901503516,0.5,0.116666667,0,0
6.72834E-2,36.326063457,0.542639759,0.116666667,0.5,0
6.74525E-2,43.071309011,0.543262351,0.1,0.5,0
7.49311E-2,44.945751699,0.569210293,0.083333333,0.5,0
1.1223E-1,54.294348055,0.664321871,0.083333333,1,0
1.13637E-1,65.658073097,0.667094172,0.066666667,1,0
1.13676E-1,77.025703766,0.667170482,0.05,1,0
1.14636E-1,88.48927482,0.669034077,0.033333333,1,0
1.15107E-1,100,0.669942395,0.016666667,1,0
