species,X,Y,PC1,PC2,PC3
insect.M.distribution70t9.2_PA2_RUN2,-54.1515,36.6608,-412.298265214619,2886.36087601117,1687.44786887819
insect.M.distribution70t9.2_PA2_RUN2,-168.9006,-56.5336,-1281.84297272706,2684.88341572944,-1051.55639120544
insect.M.distribution70t9.2_PA2_RUN2,1.2062,33.6762,1859.15758629535,1000.32254706997,230.865434114309
insect.M.distribution70t9.2_PA2_RUN2,1.2062,33.6762,1859.15758629535,1000.32254706997,230.865434114309
insect.M.distribution70t9.2_PA2_RUN2,1.2062,33.6762,1859.15758629535,1000.32254706997,230.865434114309
