X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-41.8379,-40.0989,train,0.02567551160512901,40.43881681139469,0.4965015962918905
97.9985,49.3755,train,19.340935725493186,100.0,0.9986555804894961
-37.731,32.9155,train,0.03255926306609287,68.3662341825561,0.5556510674404551
13.7631,39.1461,train,0.031869930616127355,67.23184992073338,0.5503615044223377
-1.5998,31.6146,train,0.04853616202983848,94.69664123476704,0.6508500073514585
1.2426,34.3996,train,0.06035579789564642,100.0,0.6986179903885962
1.5784,34.3551,train,0.06035579789564642,100.0,0.6986179903885962
-26.8776,45.4811,train,0.0020711504366959384,0.45002946268940586,0.0736841668317539
122.7125,59.2693,train,0.022930184472242866,27.394994110846568,0.46827333798506987
-49.2321,-3.7436,train,0.015103968372428141,16.454358170896278,0.3671241940397559
2.0269,34.1346,train,0.060356526612826686,100.0,0.6986205324933297
