species,X,Y,PC1,PC2,PC3
insect.M.distribution200t3.2_PA2_RUN2,0.9082,38.1222,2146.32939497033,4429.11149217065,-924.465358309591
insect.M.distribution200t3.2_PA2_RUN2,0.8588,38.3662,2146.32939497033,4429.11149217065,-924.465358309591
insect.M.distribution200t3.2_PA2_RUN2,10.7628,36.5256,-3408.19808542932,3296.06565322311,200.235649298655
insect.M.distribution200t3.2_PA2_RUN2,0.96,38.4215,2146.32939497033,4429.11149217065,-924.465358309591
insect.M.distribution200t3.2_PA2_RUN2,0.7825,38.1344,2146.32939497033,4429.11149217065,-924.465358309591
insect.M.distribution200t3.2_PA2_RUN2,18.5041,32.3547,-586.922533973359,4658.62152482375,-808.020135677974
insect.M.distribution200t3.2_PA2_RUN2,-19.5204,22.6957,196.537035265731,-4909.51013285375,798.411419250784
insect.M.distribution200t3.2_PA2_RUN2,0.8254,36.8668,-5402.90225167318,4286.47690202902,810.087589676727
insect.M.distribution200t3.2_PA2_RUN2,12.2771,43.3781,3449.63369205242,3476.10711627994,-470.429927820963
insect.M.distribution200t3.2_PA2_RUN2,-19.5718,22.6763,196.537035265731,-4909.51013285375,798.411419250784
insect.M.distribution200t3.2_PA2_RUN2,10.7628,36.5256,-3408.19808542932,3296.06565322311,200.235649298655
insect.M.distribution200t3.2_PA2_RUN2,-19.5487,22.9295,196.537035265731,-4909.51013285375,798.411419250784
insect.M.distribution200t3.2_PA2_RUN2,0.8136,36.8692,-5402.90225167318,4286.47690202902,810.087589676727
insect.M.distribution200t3.2_PA2_RUN2,0.9187,38.6792,2144.87924873701,4466.76626842349,-926.124947217821
insect.M.distribution200t3.2_PA2_RUN2,0.7925,38.1588,2146.32939497033,4429.11149217065,-924.465358309591
