Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
4.41308E-5,0.004413079,0.001986487,1,0,0
4.30386E-4,0.047451665,0.019042149,0.983333333,0,0
5.58157E-4,0.103267386,0.024556489,0.966666667,0,0
9.93969E-4,0.267113046,0.042907599,0.933333333,0,0
1.32048E-3,0.399160994,0.05621013,0.916666667,0,0
1.9112E-3,0.590281267,0.07936043,0.9,0,0
3.29971E-3,0.920252491,0.129547428,0.883333333,0,0
3.84792E-3,1.305044656,0.147887298,0.866666667,0,0
4.84373E-3,1.78941815,0.179297333,0.85,0,0
4.9029E-3,2.279708198,0.181090819,0.833333333,0,0
4.92573E-3,2.772280998,0.181780696,0.816666667,0,0
6.05094E-3,3.377374678,0.214402686,0.8,0,0
6.4348E-3,4.020854986,0.224944621,0.783333333,0,0
6.90069E-3,4.710924325,0.237365166,0.766666667,0,0
7.36171E-3,5.44709548,0.249270073,0.75,0,0
7.38236E-3,6.185331242,0.249794529,0.733333333,0,0
7.80319E-3,6.965650214,0.260327148,0.716666667,0,0
8.25644E-3,7.791293776,0.271345155,0.7,0,0
8.61772E-3,8.653065426,0.279895234,0.683333333,0,0
9.03827E-3,9.556892408,0.289598727,0.666666667,0,0
9.26682E-3,10.483574269,0.294763191,0.65,0,0
9.81495E-3,11.465068965,0.30684837,0.633333333,0,0
1.04174E-2,12.506810125,0.319662579,0.616666667,0,0
1.18631E-2,13.693117947,0.348560985,0.6,0,0
1.26405E-2,14.957168248,0.363109037,0.583333333,0,0
1.27382E-2,16.230991626,0.364892038,0.566666667,0,0
1.32755E-2,17.558537594,0.374517625,0.55,0,0
1.33212E-2,18.890661905,0.375324461,0.533333333,0,0
1.33525E-2,20.225912879,0.375874275,0.516666667,0,0
1.45822E-2,21.684136319,0.39675666,0.5,0,0
1.49022E-2,23.174360548,0.40196367,0.483333333,0,0
1.50778E-2,24.682141531,0.404782411,0.466666667,0,0
1.55877E-2,26.240912912,0.412820315,0.45,0,0
1.63979E-2,27.486744171,0.425154743,0.433333333,0,0
1.66719E-2,27.908105963,0.429210017,0.433333333,0.333333333,0
1.68233E-2,29.590432651,0.431425227,0.416666667,0.333333333,0
1.87335E-2,31.463782931,0.457977373,0.4,0.333333333,0
1.91396E-2,33.37774266,0.463305557,0.383333333,0.333333333,0
1.92492E-2,35.302659768,0.464725328,0.366666667,0.333333333,0
1.97568E-2,37.278337102,0.471205621,0.35,0.333333333,0
2.13791E-2,39.416249368,0.49090435,0.333333333,0.333333333,0
2.14617E-2,41.562419875,0.491867893,0.316666667,0.333333333,0
2.20347E-2,43.765889908,0.498454259,0.3,0.333333333,0
2.44496E-2,46.210850181,0.524433644,0.283333333,0.333333333,0
2.47631E-2,48.687162997,0.527610458,0.266666667,0.333333333,0
2.69037E-2,51.377530699,0.548215085,0.25,0.333333333,0
2.69541E-2,54.072942864,0.548679002,0.233333333,0.333333333,0
2.74427E-2,56.817215402,0.553123649,0.216666667,0.333333333,0
2.84812E-2,59.665332158,0.56228519,0.2,0.333333333,0
2.87744E-2,62.54277298,0.564804649,0.183333333,0.333333333,0
2.88102E-2,65.423788276,0.565109778,0.166666667,0.333333333,0
3.17978E-2,68.603572226,0.58918491,0.15,0.333333333,0
3.27418E-2,71.877749085,0.596246615,0.133333333,0.333333333,0
3.54981E-2,75.42756349,0.615544438,0.116666667,0.333333333,0
3.55864E-2,78.986199951,0.616131665,0.1,0.333333333,0
3.57284E-2,82.559043863,0.617073601,0.083333333,0.333333333,0
3.95094E-2,86.509982407,0.64054647,0.066666667,0.333333333,0
4.07391E-2,88.593454385,0.647572975,0.05,0.333333333,0
4.19877E-2,90.708751051,0.654431247,0.05,0.666666667,0
4.484E-2,95.192749419,0.669140171,0.033333333,0.666666667,0
4.80725E-2,100,0.684365866,0.016666667,0.666666667,0
6.86719E-2,100,0.755938358,0,0.666666667,0
