X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.5784,34.3551,train,0.6595749402144166,100.0,0.9618520194822678
2.0269,34.1346,train,0.6595287889894426,100.0,0.9618494518777617
-37.731,32.9155,train,0.0060783823128064485,4.202181565754721,0.18854852127192936
13.7631,39.1461,train,0.029725210532003894,57.272206667510325,0.531903527112416
1.3749,34.1702,train,0.6595749402144166,100.0,0.9618520194822678
-26.8776,45.4811,train,0.01865487690285458,38.53061057361988,0.41627103546376204
76.9112,58.4886,train,0.011729216229267574,28.120220192267944,0.30957115230974325
1.4044,34.3625,train,0.6595749402144166,100.0,0.9618520194822678
1.5775,34.355,train,0.6595749402144166,100.0,0.9618520194822678
122.7125,59.2693,train,0.020783809094941916,45.432755692393364,0.4427438725698349
-49.2321,-3.7436,train,0.033284959026098265,63.60456268827734,0.5599348881583461
-41.8379,-40.0989,train,0.021689336461846436,46.014745517693896,0.45328983318678506
2.4346,35.1561,train,0.6515801036049079,100.0,0.9614020134270808
51.0492,43.508,train,0.011655785094781023,27.25213257286532,0.3082304474852397
43.1952,33.2942,train,0.014732747189815489,33.7544334418823,0.36028322305793076
73.5722,59.7387,train,0.017452443929937576,35.48503415025495,0.4001768917310511
