background,x,y,PC1,PC2,PC3
background,-1.09999999999999,78.5,5188.92790915085,1472.94780744316,-1104.54254912578
background,7.90000000000001,76.1,-3506.94119677608,1481.01093196858,-2060.30440370448
background,82.9,75.9,4919.88402047798,-3737.57136926759,-1214.42977819972
background,47.9,75.5,5221.40302581116,-59.4258451425339,-1148.8944106434
background,65.1,74.7,5336.29495733537,362.866850550708,-1123.53797154489
background,6.5,71.3,1804.45351111132,1997.86191817881,-1847.20645311003
background,74.1,70.9,-329.825404374199,-1884.69560883454,-1698.80509508242
background,59.7,67.3,-12112.2971532606,2105.0505514122,626.863463899835
background,55.7,66.9,-11988.0190155259,3201.65885657346,471.523044550024
background,35.9,52.5,1828.96899243025,1423.76308639325,-309.121852716124
background,48.1,51.1,551.426747532277,2175.1266283882,-26.742258585808
background,45.3,50.7,513.292055522375,1061.70238789134,-55.9144680232988
background,-12.3,50.3,5627.61127016938,-1042.40239473205,-1108.5264994889
background,-10.9,44.7,4710.65504801316,410.907696842639,-926.677086512538
background,15.9,44.5,-1839.09501911137,3239.05711137514,-128.688053544684
background,-23.5,41.1,-1858.81331988305,3222.55650825686,1287.02779169208
background,-28.7,40.5,-1741.57639420109,1271.11411102702,1232.53538727787
background,-46.1,38.7,-1935.61604084958,2091.1846927512,1666.38167398301
background,31.9,37.3,-397.792059592855,2577.63655972154,177.365563353145
background,-0.5,33.5,-6113.03581719525,4487.24429631093,3409.70486891494
background,-55.7,31.3,555.925760578807,4329.83789605395,1023.98185870703
background,109.7,31.3,496.563149052564,-590.794851751521,-396.000007468501
background,-38.9,29.5,1077.02131014605,2588.18102794813,231.72548699554
background,29.7,28.5,2709.93603068048,4286.93864938432,-206.582462610241
background,-13.9,20.1,668.81714297819,1699.25745044509,1138.83177850115
background,-20.7,17.5,1499.38917271075,-1755.57008686177,889.410710428091
background,-14.5,10.5,4155.47588255828,1119.19474366762,-157.033769300398
background,-47.3,2.3,5712.01447204752,-985.827241791007,-1123.29478293999
background,10.9,2.3,5815.38646915588,1860.61831416759,-1047.49943223006
background,25.5,1.89999999999999,5805.8456617571,1594.73177251448,-1054.71677555948
background,9.30000000000001,1.3,5828.23651736316,2235.08014304022,-1037.75186384576
background,19.5,-1.5,5798.20109426384,1358.30783617741,-1061.13711105303
background,28.1,-6.10000000000001,5748.75503971862,2473.65384498649,-1027.87747097762
background,-7.09999999999999,-6.5,5692.85285095975,889.719669673057,-1067.06675354677
background,23.1,-6.5,5757.15331482116,2698.99978019909,-1021.76479757628
background,24.9,-7.10000000000001,5737.11844462186,2114.04955285615,-1037.09252930622
background,7.30000000000001,-14.7,2854.9836296563,-721.513979806204,481.135492934113
background,23.1,-17.9,2262.04471168393,2485.2268139712,574.829645538007
background,31.1,-19.7,1595.91809017721,2230.75432967842,626.993531080066
background,27.5,-20.5,1486.4826986667,2902.841703157,664.630408102753
background,2.70000000000002,-26.1,2037.0201165096,-143.569465657924,157.763033636482
background,-41.5,-27.3,2420.99541315488,-9599.89207691868,-892.191357860355
background,-7.29999999999998,-33.3,-4974.64503582026,-2167.05716114331,685.134913809445
background,32.1,-35.7,-8222.50369136489,303.578924570655,3904.4905790029
background,-3.89999999999998,-37.5,-2528.58300412686,-924.369937573444,1768.49246161334
background,-18.5,-37.7,-1256.97613374494,1919.80166961042,576.770274638258
background,-27.7,-38.7,-5520.19820967489,2966.67314001935,3086.52734048347
background,39.1,-38.7,-2350.32979199453,824.594535396866,2114.14355089105
background,3.90000000000001,-40.5,-5361.88901428807,509.650340488612,3393.20928402445
background,49.5,-44.1,1970.77536318737,-2487.49939314388,362.260553190694
background,99.9,-45.1,-313.714072467871,2418.16946001375,997.875033884766
background,18.7,-49.9,4905.84146615673,-3657.39289389795,-1003.81292587998
background,10.3,-51.3,4983.00908235935,-2314.52623039776,-974.155358990602
background,35.3,-52.5,4397.80067674991,-4309.84155991928,-962.164133328737
background,73.7,-53.9,4042.06002365028,749.868253336549,-658.254549763677
background,47.1,-56.7,4044.63930618766,-3414.104269572,-1094.61145940685
background,26.7,-61.5,4338.06047173234,-4250.53598183088,-1361.10964817369
background,96.5,-61.5,-4084.84095588699,2916.5954989949,-512.980923541403
background,35.3,-62.9,2451.20240260607,-6372.28710054698,-1473.23595465902
background,-3.29999999999998,-69.1,3318.03674471038,4279.91824632379,-746.420846554989
