X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.3308,35.7007,train,0.0,0.0,0.0
0.5533,36.0223,train,7.669876578903266E298,100.0,1.0
77.9262,56.7389,train,0.0,0.0,0.0
0.71,35.9525,train,3.596759046290378E237,100.0,1.0
-40.7807,36.1015,train,Infinity,100.0,NaN
-40.8758,36.1436,train,Infinity,100.0,NaN
1.2819,37.671,train,1.0866546050579451E49,100.0,1.0
-51.6012,-1.9385,train,0.0,0.0,0.0
28.916,11.0942,train,6.860482015365692E-156,6.755335222625525E-154,1.0649473451144172E-155
1.1903,29.1038,train,0.0,0.0,0.0
42.7178,33.0179,train,0.0,0.0,0.0
126.5422,51.0326,train,0.0,0.0,0.0
13.9068,40.34,train,0.0,0.0,0.0
-40.8967,36.1455,train,Infinity,100.0,NaN
57.2682,40.9914,train,0.0,0.0,0.0
30.2265,15.069,train,0.0,0.0,0.0
