background,x,y,PC1,PC2,PC3
background,-164.1,78.9,9259.26085235267,-3309.47319269598,-479.678873977609
background,168.1,77.3,9184.47608166208,-3277.45362987754,-112.87370960942
background,1.10000000000002,61.1,-9928.99087451984,519.023226209637,-3204.1915206071
background,121.7,56.7,8735.12647007371,-2712.87188285339,-431.562588910044
background,-10.5,55.9,6549.84397851687,-8118.14069454832,-770.054370520832
background,-0.699999999999989,54.5,5157.44283388,-256.968855799205,-759.080921914813
background,28.9,52.3,2090.27759426874,2339.69676311422,-561.502876628273
background,75.7,51.7,87.6730992032666,-3302.45872518649,-679.343407275928
background,76.5,51.3,87.6730992032666,-3302.45872518649,-679.343407275928
background,47.3,44.7,5601.12787276077,2181.51368169008,-242.658376259035
background,13.9,43.9,2982.64817416865,3139.87704496069,-172.703682061225
background,54.9,42.5,5885.04705902795,3094.82978129301,-179.982860376782
background,-45.7,41.9,7435.53596027386,1079.32467547403,-327.247672909637
background,8.10000000000002,40.9,2851.42539233967,3142.52561871288,-147.118573874367
background,-25.1,40.3,-2564.42118571094,2753.52470673717,317.378666837601
background,-43.3,39.9,-3520.45313831272,292.46353637501,3308.30473625792
background,-53.5,38.7,-2237.48537642156,954.465752875981,2287.18638027792
background,6.10000000000002,38.7,2475.12064508681,3142.91602602138,-254.242486486325
background,62.5,38.7,6185.18191849549,1212.31632265616,281.095091119811
background,79.9,37.1,5019.10597528023,-4320.40895889518,366.980378820285
background,7.70000000000002,34.1,3851.80464458911,3130.66307790349,-373.676059325181
background,79.5,31.7,4856.64303957363,2154.63372302072,409.248706626952
background,123.5,15.1,8789.50790402596,1103.10794808638,-9.52592823761632
background,19.3,14.7,5848.66239316653,3103.30896020539,834.297473350954
background,35.3,12.3,5868.29797878582,3077.45286713169,789.033950063671
background,-12.3,8.89999999999999,6299.50849563052,119.857256315468,430.602968675855
background,22.1,8.5,7575.45216168007,2775.30860325468,321.32287352075
background,28.3,2.09999999999999,10409.0393509171,-148.228097751607,-263.871959148383
background,11.5,1.69999999999999,10442.7111229791,3048.39109052485,-259.266431914155
background,23.5,1.5,10415.6599599878,483.676088547512,-262.936530492093
background,-5.69999999999999,1.09999999999999,10384.6488496676,291.94152257285,-270.952455099254
background,-3.69999999999999,0.0999999999999943,10395.3950244856,678.810689595473,-267.594936558205
background,-49.1,-0.900000000000006,10445.0258549989,3038.63687674046,-217.208428645159
background,-46.9,-1.7,10434.8816251296,3033.28018061576,-223.029961724847
background,-46.9,-3.30000000000001,10434.7528087439,3018.23984378976,-222.99624754585
background,28.7,-5.30000000000001,9522.61861058711,-794.603934116332,-435.779404494206
background,46.9,-8.30000000000001,7309.00735105287,3086.36466187274,436.672800759863
background,-15.7,-15.9,6145.18911701203,-533.590423474868,778.369635240569
background,-47.1,-25.1,4035.79193118582,-10580.5791522573,347.113899003946
background,12.3,-26.9,5588.89609443782,-4603.33168075894,-261.124624820216
background,28.3,-27.3,5653.66792191523,1678.85747410222,-125.263284925281
background,-38.5,-28.7,2192.03709748986,2110.59442522087,1462.26122559966
background,-30.7,-29.3,2558.72268563405,-576.484768914018,556.594677498309
background,13.1,-29.9,5583.02847363946,-5072.10130784909,-262.247660875699
background,2.30000000000001,-33.5,-8110.17303781436,-4329.90725843363,3591.73423479039
background,28.1,-33.7,-3854.66084426321,-0.501907658190671,1765.40830110333
background,45.1,-35.9,-1449.11497036458,2416.14504847775,1338.52084286893
background,12.3,-36.1,-12705.2859943183,-2162.5211475735,4768.86412903658
background,14.3,-37.7,-1580.54788794879,-3882.94436822899,2105.29059754115
background,2.90000000000001,-45.3,7880.9778947905,-2220.13687264467,91.6366969899731
background,93.5,-54.3,221.939767432853,2991.30478172621,167.960010276599
background,106.9,-64.5,-8327.22995333364,3283.74360292362,-870.539288282573
background,8.5,-67.7,-14021.3501877605,3297.2992740103,-2480.05237682397
background,52.7,-69.1,-43984.2122351577,-3995.53444532343,-857.424295552161
background,26.5,-70.3,-30584.7703529299,-1520.04933733548,-1324.37444366255
background,139.1,-70.7,5082.35081385458,1682.66736982992,-2481.76143957451
background,38.1,-71.1,-41865.1048119453,-2570.78892171468,-2710.89912776875
background,26.5,-73.3,-38889.1370728976,-2194.13624704451,-654.102906304592
background,12.5,-76.3,-78967.0413756563,-509.486438502639,4757.54539435789
background,12.1,-76.7,-78961.8325825618,-93.9845956792116,4758.55088738531
