X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
95.5153,46.077,train,0.09695461119173235,89.31237115924797,0.773831827411843
11.3475,16.3257,train,0.032132155337621954,68.01820392356652,0.5313812058612364
-10.1554,-10.5518,train,0.022455839853347856,50.769132752913166,0.44210668959556576
6.7137,29.5753,train,0.01613870053248737,17.227775240155168,0.3628658387028252
-37.4232,-36.3737,train,0.014740815978853072,11.921258591399553,0.34219068010383286
6.4096,29.4373,train,0.01613870053248737,17.227775240155168,0.3628658387028252
90.1403,45.9403,train,0.1972068958065001,100.0,0.8743616121311317
99.7244,38.3947,train,0.09406592107964325,88.03411824379717,0.7684942918998857
6.7488,35.3447,train,0.023626685587105192,52.12686809266919,0.4546771492400327
69.188,37.4022,train,0.02322780742877939,51.6643251614837,0.4504588165645643
97.1891,45.1907,train,0.061673250610566256,80.13906705460329,0.685180549492738
98.1107,46.2216,train,0.09267005725459991,87.63099499243711,0.765823782115423
-10.1459,-10.5968,train,0.022455839853347856,50.769132752913166,0.44210668959556576
3.5325,33.1929,train,0.03026000828400243,60.35779343139326,0.5164090458642054
33.996,39.8632,train,0.016318927088298504,32.20463472164378,0.36543724605885525
94.3903,39.4722,train,0.11251057219871605,96.19575382450917,0.798811058747862
