X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-168.9006,-56.5336,train,0.02982960078064019,71.28638960022995,0.5931249882887576
-49.2426,40.4999,train,0.03461037732080662,78.24304557844007,0.6284449625564454
1.2062,33.6762,train,0.016903257480146337,29.23830716099592,0.45237091502759164
