background,x,y,PC1,PC2,PC3
background,107.1,75.9,11529.6336685471,2406.85531410279,-818.21920743948
background,99.1,71.7,11506.4202880732,1314.53892256258,-809.829101531466
background,39.3,44.7,8385.15089064338,1663.44662124549,-81.5011267596292
background,40.1,43.9,8384.66035432697,1886.58025219268,-83.1485237895704
background,30.5,43.5,8694.14724363788,1853.9362028258,-28.3970408770233
background,16.7,41.9,9708.18050127591,1231.37856244179,-591.065746557745
background,31.7,41.9,8694.11769643044,1867.97770390185,-28.501202947175
background,50.1,40.7,7112.1855178324,3532.16604863792,670.389805826237
background,58.9,40.1,7077.25092246734,3598.80651043894,580.61795281817
background,9.30000000000001,39.7,10620.5945204067,3083.47803009605,-794.956061715241
background,57.1,36.7,7190.39923514783,3643.87327398644,722.898872202896
background,58.5,35.9,7190.39922568528,3643.85875565793,722.899013893535
background,-29.3,34.1,-6968.08520198256,-1090.679276159,5417.59548390609
background,-31.1,31.5,-245.225662023929,-1083.66651528062,2075.49339538276
background,-8.89999999999998,3.69999999999999,11494.4043222878,846.568430514497,-833.260432020799
background,-29.9,1.89999999999999,11553.9927039779,909.259660862688,-806.043882267994
background,5.10000000000002,-0.300000000000011,11510.2669246028,851.78873979646,-834.222622228193
background,-28.7,-1.30000000000001,11552.0782044154,1444.53510125561,-803.860108102859
background,0.700000000000017,-1.90000000000001,11515.3780100229,-3373.93665833348,-804.489983725635
background,25.9,-2.10000000000001,11526.8935928619,1367.05885728499,-831.752317240926
background,2.5,-5.90000000000001,10826.2053601941,-3484.40815619904,-780.589503106595
background,20.3,-6.5,11345.8871620944,2116.71846167117,-857.884671201198
background,18.3,-7.30000000000001,11323.9195551234,1980.71196353701,-858.141438517172
background,-25.1,-8.90000000000001,9296.7432835276,1136.1451576168,30.9143245158175
background,-25.5,-9.10000000000001,9296.7432835276,1136.1451576168,30.9143245158175
background,-7.69999999999999,-9.7,9209.58110182855,-4900.42191452436,-113.161980144635
background,29.3,-13.5,8781.67721044487,1730.57138485001,158.008615905442
background,-24.7,-16.5,7063.02031280777,193.17151432352,935.281965380977
background,48.1,-19.3,7843.45827115671,3641.3236788423,170.632557102996
background,-7.29999999999998,-27.5,8070.41976230642,-4073.78147902173,-532.28326926887
background,-4.5,-29.3,8059.97407077901,678.775086126434,-567.384203257668
background,-26.5,-32.3,-4006.92014640565,1847.14178781041,579.160161547788
background,-13.7,-34.1,-5880.7138756369,-5592.9891027977,3544.65955296185
background,-2.89999999999998,-38.5,8728.84768067491,-841.725517004774,100.197175447331
background,44.7,-38.7,-173.091398825839,276.947676072399,2768.87935789471
background,22.5,-41.9,5262.21648099193,-4080.1397228485,578.48907593533
background,30.1,-48.9,9978.82979948106,-10187.6015322882,-290.550753148682
background,108.1,-48.9,4446.51404482694,3626.88026591745,331.783575372124
background,74.7,-49.5,6602.12755386011,2365.93283891263,-123.361436252878
background,-30.9,-50.3,10335.0280850052,-520.698749133212,-451.114713566772
background,-3.5,-55.1,8306.90809611633,2065.29435717477,-950.203490258365
background,61.7,-55.5,7490.56241542471,-1092.38782103385,-692.565062890797
background,2.90000000000001,-55.7,7736.30639147129,3232.90676480928,-960.58316389359
background,15.7,-56.5,7205.29152786847,-1708.96137606719,-713.277836621892
background,12.5,-58.5,7200.98576629202,-1273.72029198813,-1109.51494159681
background,82.9,-58.7,1249.4467525631,-1852.55785960289,79.6347669376068
background,79.1,-58.9,2048.86922649748,-1971.60091861791,30.4110268317325
background,114.5,-59.9,-4938.33073423488,2327.36674887858,2181.23640640162
background,43.3,-61.9,-3680.95810983875,-4.35483774762172,-108.604202028839
background,-4.5,-63.1,4617.48473822114,500.688397004631,-838.827647126765
background,-3.5,-65.3,-6163.2157876725,542.636446976449,-370.516041110139
background,43.9,-65.3,-18030.1687511407,657.673738178254,664.056962659029
background,48.5,-69.1,-17327.5926464098,-3086.41569608737,192.748024514409
background,40.9,-69.3,-11380.3767526379,-636.379257679933,-1680.55549852999
background,23.7,-69.7,-7515.30665084464,-4750.52548347856,-2151.4835159033
background,21.3,-70.9,-7567.29984153389,-10469.7965531011,-2570.38242546004
background,25.5,-71.3,-45675.2248623515,-5314.45848897235,-11137.850472006
background,-0.5,-75.1,-94004.9705061117,2948.04064480901,-10321.9876486631
background,104.5,-76.1,-73586.2426347724,912.179374556264,-152.923420306966
background,65.7,-76.3,-34363.5982784507,-4524.82667093131,5666.72019743865
