background,x,y,PC1,PC2,PC3
background,154.9,74.7,8911.21387664773,-1660.51994611807,-531.020473957783
background,54.7,60.1,-23875.3266753716,3529.24014914975,4290.14134195209
background,20.3,59.1,-11856.8424430187,3574.0832279749,-927.233874711572
background,-34.9,57.9,2040.89666580777,2506.84647127415,606.173420049477
background,71.9,57.7,-17251.4419908041,1890.22903081743,1873.73635037752
background,20.3,54.3,-553.479415738422,2320.16231001729,-1472.58187563797
background,20.5,47.5,4418.65193773444,3135.30943266025,-298.829431925231
background,-31.3,47.1,-3037.41192773484,1045.88617254223,1536.87960577884
background,58.3,45.1,4587.31586865329,365.474960531475,-375.490625376219
background,-4.5,40.5,-971.83332774148,828.073506161665,287.893111472742
background,76.1,39.7,3890.06146471982,-6226.57970323727,477.680337965558
background,15.3,39.5,4184.8833204306,3237.44210826269,-84.4925621946005
background,77.3,38.1,3709.44208322855,1584.47750242368,387.169054528957
background,62.1,35.9,5059.97996035617,1363.35160718648,520.019324726353
background,1.70000000000002,30.3,5240.64982790915,4148.05188272529,-66.9166125234729
background,66.9,17.7,6745.8602936715,3358.71851688291,-217.832293911151
background,-2.89999999999998,5.89999999999999,8542.64162193824,-1015.78415852738,-321.073134853876
background,16.3,3.89999999999999,8670.91420173272,359.674352000769,-395.623672867141
background,35.7,2.09999999999999,9324.3502891022,2817.54571720072,-445.375746628294
background,42.3,1.69999999999999,9292.87098179756,4239.31196405427,-460.021084719342
background,-17.3,0.299999999999997,9344.36630532177,644.27235042388,-433.104850192577
background,-15.7,-0.100000000000009,9365.72281812777,17.4559559022021,-410.293494329732
background,11.1,-1.30000000000001,9308.17870776863,3371.80880726504,-452.355426437437
background,-11.3,-1.90000000000001,9345.68437541949,833.035349860497,-420.653706679951
background,-51.1,-2.30000000000001,9158.85745508589,4199.18500875296,-469.068224809688
background,4.90000000000001,-6.10000000000001,8491.38330598837,4219.78022703871,-529.303300120879
background,28.9,-8.10000000000001,7044.84102278094,190.39835863405,155.071396520605
background,20.7,-9.7,6948.30325348926,1614.81107545002,148.864899729643
background,26.9,-10.5,7028.00708412711,914.467194136177,146.372320884185
background,25.7,-21.1,5908.66303917796,1044.91399470755,5.95640196591716
background,24.9,-29.9,4976.54205034779,-3611.8900557585,-195.479485264241
background,24.9,-33.3,-10245.3620250725,-1908.95878317777,3609.98502061327
background,-36.1,-33.7,1403.72534012114,2376.78430079789,1417.64379221921
background,14.9,-35.9,-573.370285331376,-516.895544879735,713.441742321162
background,15.1,-37.5,4954.9979897129,-228.52257488233,556.414436613312
background,-27.7,-41.1,4901.23279916931,3110.40858732929,504.029066957308
background,52.3,-41.1,3149.29297336614,457.205943833618,1139.57318054476
background,46.3,-41.3,5682.18289959882,-1236.94850782445,254.095704974152
background,-28.1,-41.9,8774.83309279232,3767.21886863729,-337.104155591189
background,118.1,-43.5,4493.62742686961,2019.52285141987,160.142955627507
background,42.9,-45.7,7311.33023960058,-2209.64660954247,41.2957471151059
background,113.5,-47.1,2123.05850047094,389.941180288169,179.19567989609
background,126.9,-47.7,2022.25397157426,2952.22689639927,-195.072362335366
background,2.70000000000002,-48.3,7957.9181027377,-3380.10721024998,-72.8472767780916
background,118.3,-55.7,-2777.03792785898,2108.59920950416,423.669656187183
background,110.5,-56.3,-7901.11102563843,-947.416636085755,1239.3067459427
background,115.9,-59.5,-8007.69576614449,964.250937080533,1368.09154189348
background,137.3,-62.7,284.087824627957,-11628.0179542262,-1865.27335792916
background,60.7,-64.3,-8741.88666420532,-1801.84177831335,952.612728863213
background,68.3,-67.5,-20897.7156279764,-1596.24861600411,-1501.25516239184
background,116.7,-67.5,7630.08902365323,2231.0717158191,-975.21888693201
background,16.1,-68.5,-10989.3461237917,-4170.5114751981,-107.958875710143
background,165.9,-71.9,8601.59732510174,-5170.13249588261,-432.315593560074
background,10.3,-72.9,-31638.7207629717,-657.63920649072,-8346.91739831369
background,96.5,-73.9,-36419.4831404338,2941.37193490296,762.252395219383
background,78.5,-74.3,-40696.3747853117,-254.840079802286,-441.888414784138
background,92.1,-74.5,-42975.0489129341,1476.68579772131,2238.76819205395
background,49.3,-78.3,-32344.2080820589,1952.8324771953,-3504.03345978574
background,68.7,-79.9,841.690726938206,2063.04900028715,-2247.81666611507
background,35.3,-80.3,-6111.88682225228,3732.72441362917,-2333.49372470743
