X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.3308,35.7007,train,0.0,0.0,0.0
-40.8758,36.1436,train,Infinity,100.0,NaN
0.5533,36.0223,train,0.0,0.0,0.0
-40.7807,36.1015,train,Infinity,100.0,NaN
57.2682,40.9914,train,0.0,0.0,0.0
0.6689,35.7614,train,0.0,0.0,0.0
12.5009,-39.3696,train,0.0,0.0,0.0
28.916,11.0942,train,Infinity,100.0,NaN
1.1903,29.1038,train,0.0,0.0,0.0
42.7178,33.0179,train,Infinity,100.0,NaN
13.7672,40.6559,train,0.0,0.0,0.0
30.2265,15.069,train,0.0,0.0,0.0
28.9386,11.1209,train,Infinity,100.0,NaN
6.6589,34.181,train,0.0,0.0,0.0
-51.6012,-1.9385,train,0.0,0.0,0.0
74.7522,54.4061,train,0.0,0.0,0.0
13.9068,40.34,train,0.0,0.0,0.0
1.2819,37.671,train,0.0,0.0,0.0
