species,X,Y,PC1,PC2,PC3
insect.M.distribution240t5.1_PA2_RUN2,17.5665,16.2724,4205.80413786475,-1417.80625368528,633.448547942829
insect.M.distribution240t5.1_PA2_RUN2,-7.7689,-68.1295,1401.60390593926,-4205.85507894302,-1633.85852117118
insect.M.distribution240t5.1_PA2_RUN2,-5.9533,-68.7697,463.043092184387,-5257.05331138557,-1926.95612935801
insect.M.distribution240t5.1_PA2_RUN2,-37.9346,-51.1023,7852.40714903705,-1796.84850613935,-1642.00359936579
insect.M.distribution240t5.1_PA2_RUN2,-6.1894,-67.6102,394.695301032312,-6156.88225465864,-1912.22127831178
insect.M.distribution240t5.1_PA2_RUN2,120.4312,-69.5642,7272.8472949826,1582.18475694444,-1711.33235398411
insect.M.distribution240t5.1_PA2_RUN2,16.3018,14.4689,5248.85088306094,-2085.08690683988,64.0403471216803
insect.M.distribution240t5.1_PA2_RUN2,-13.8562,-2.712,7638.543192213,-4554.9953992362,-1625.77896390673
insect.M.distribution240t5.1_PA2_RUN2,-7.7689,-68.1295,1401.60390593926,-4205.85507894302,-1633.85852117118
insect.M.distribution240t5.1_PA2_RUN2,7.2247,-45.6518,6123.72405121465,-1732.69126768055,-789.467652226133
insect.M.distribution240t5.1_PA2_RUN2,-37.7621,-49.8895,8022.99325498867,448.988447891747,-1678.7789222584
insect.M.distribution240t5.1_PA2_RUN2,14.8909,5.0185,8044.99918710599,3334.35630865025,-1699.62717890342
insect.M.distribution240t5.1_PA2_RUN2,17.5665,16.2724,4205.80413786475,-1417.80625368528,633.448547942829
insect.M.distribution240t5.1_PA2_RUN2,0.9348,-67.0728,3024.18236148039,-9738.08028288616,-1410.28017320353
insect.M.distribution240t5.1_PA2_RUN2,17.5665,16.2724,4205.80413786475,-1417.80625368528,633.448547942829
insect.M.distribution240t5.1_PA2_RUN2,16.3018,14.4689,5248.85088306094,-2085.08690683988,64.0403471216803
insect.M.distribution240t5.1_PA2_RUN2,60.1332,36.5402,2543.1290027618,-5929.61782932607,357.57129075465
insect.M.distribution240t5.1_PA2_RUN2,88.9264,40.8437,2521.64191457455,-7713.04321460905,377.106692134262
insect.M.distribution240t5.1_PA2_RUN2,-37.9346,-51.1023,7852.40714903705,-1796.84850613935,-1642.00359936579
insect.M.distribution240t5.1_PA2_RUN2,14.8909,5.0185,8044.99918710599,3334.35630865025,-1699.62717890342
insect.M.distribution240t5.1_PA2_RUN2,17.6125,16.0378,4205.80413786475,-1417.80625368528,633.448547942829
