Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
2.51806E-6,0.000251806,0.000065688,1,0,0
8.74338E-6,0.001126144,0.000228051,0.983333333,0,0
1.21331E-5,0.003362795,0.000316436,0.95,0,0
2.00277E-5,0.006753162,0.000522221,0.916666667,0,0
6.02318E-5,0.012776344,0.001568899,0.9,0,0
6.85419E-5,0.026113526,0.001784971,0.866666667,0,0
2.06834E-4,0.063981902,0.005367061,0.833333333,0,0
3.64349E-4,0.100416794,0.009415856,0.816666667,0,0
5.36702E-4,0.248957748,0.013808471,0.766666667,0,0
5.93526E-4,0.30831033,0.015248158,0.75,0,0
9.41166E-4,0.480477423,0.023965267,0.716666667,0,0
1.50361E-3,0.630838664,0.037746473,0.7,0,0
1.52956E-3,0.783794922,0.038372924,0.683333333,0,0
2.54077E-3,1.037871837,0.062164552,0.666666667,0,0
2.96708E-3,1.334579382,0.071845539,0.65,0,0
3.2019E-3,1.453963515,0.077093177,0.633333333,0,0
3.69357E-3,1.703936843,0.087891031,0.633333333,0.2,0
3.87897E-3,2.091834311,0.091897323,0.616666667,0.2,0
4.1254E-3,2.504374737,0.097168232,0.6,0.2,0
4.84915E-3,2.989289352,0.112300619,0.583333333,0.2,0
5.38183E-3,3.527472372,0.123118138,0.566666667,0.2,0
6.23624E-3,4.151096151,0.139929055,0.55,0.2,0
6.38595E-3,4.789690654,0.142808481,0.533333333,0.2,0
6.42402E-3,5.432092291,0.143537662,0.516666667,0.2,0
7.56061E-3,6.188152931,0.164749572,0.5,0.2,0
8.02639E-3,6.990791473,0.173141826,0.483333333,0.2,0
8.73409E-3,7.864200587,0.185575106,0.466666667,0.2,0
8.75118E-3,8.739318382,0.185870674,0.45,0.2,0
9.32466E-3,9.671784523,0.195667845,0.433333333,0.2,0
1.03187E-2,10.703659029,0.212103184,0.416666667,0.2,0
1.05055E-2,11.754205573,0.215115619,0.4,0.2,0
1.06523E-2,12.81944016,0.217469161,0.383333333,0.2,0
1.27202E-2,14.091461798,0.249166262,0.366666667,0.2,0
1.34376E-2,15.435220818,0.259570823,0.35,0.2,0
1.56348E-2,16.998700506,0.289717305,0.333333333,0.2,0
1.64569E-2,18.64438791,0.300374922,0.316666667,0.2,0
1.86035E-2,20.504739715,0.326753447,0.3,0.2,0
1.88696E-2,22.391696826,0.329884877,0.283333333,0.2,0
2.21903E-2,24.610731438,0.366653807,0.266666667,0.2,0
2.32637E-2,26.937103597,0.377690781,0.25,0.2,0
2.39961E-2,29.336714225,0.385003338,0.233333333,0.2,0
2.4399E-2,31.776615523,0.388953387,0.216666667,0.2,0
2.80147E-2,34.578083381,0.422253875,0.2,0.2,0
3.01055E-2,37.588632128,0.439904671,0.183333333,0.2,0
3.19896E-2,40.787587475,0.454911066,0.166666667,0.2,0
3.56159E-2,44.349179475,0.481642334,0.15,0.2,0
3.66258E-2,48.011761586,0.48862623,0.133333333,0.2,0
3.72764E-2,51.739403579,0.493026586,0.116666667,0.2,0
4.60655E-2,56.345953627,0.545823033,0.1,0.2,0
5.129E-2,61.474953542,0.572299524,0.083333333,0.2,0
7.26214E-2,68.737096188,0.654528186,0.066666667,0.2,0
8.0262E-2,76.763294164,0.676785811,0.05,0.2,0
1.07515E-1,87.514836703,0.737182946,0.033333333,0.2,0
1.24852E-1,100,0.765104138,0.016666667,0.2,0
2.0059E-1,100,0.839566882,0,0.2,0
