X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
0.9082,38.1222,train,1.9258313194292027E38,100.0,1.0
54.0519,58.7264,train,8.495288074561593E-4,0.34028444626829146,0.008301355387032574
0.7017,37.6501,train,1.9258313194292027E38,100.0,1.0
2.4041,-43.349,train,0.39016383670519816,100.0,0.7935797169590227
85.465,58.0811,train,3.0800038410031224E-17,3.628821642127581E-15,3.03488636737406E-16
0.96,38.4215,train,1.9258313194292027E38,100.0,1.0
0.7825,38.1344,train,1.9258313194292027E38,100.0,1.0
18.5041,32.3547,train,1.5833915728264928E8,100.0,0.9999999993590554
0.8222,36.8755,train,4.3314137145390966E18,100.0,1.0
-19.5204,22.6957,train,1.1914553388375133E-24,1.4037576387547222E-22,1.1740022908527749E-23
-19.5718,22.6763,train,1.1914553388375133E-24,1.4037576387547222E-22,1.1740022908527749E-23
-19.5487,22.9295,train,1.1914553388375133E-24,1.4037576387547222E-22,1.1740022908527749E-23
0.8136,36.8692,train,4.3314137145390966E18,100.0,1.0
0.9187,38.6792,train,4.408064763753656E40,100.0,1.0
0.7653,38.1956,train,1.9258313194292027E38,100.0,1.0
10.1096,41.5973,train,2.85698605729186E12,100.0,0.9999999999999645
0.6647,37.0815,train,4.3314137145390966E18,100.0,1.0
0.8011,36.8574,train,4.3314137145390966E18,100.0,1.0
0.9863,-44.92,train,1.6725271164543962,100.0,0.9427926483578376
55.8777,58.9126,train,0.0010191979268099026,0.4177175648432966,0.00994282926430256
38.7749,-21.6058,train,1.9641682301422414E-19,2.314158212217751E-17,1.9353960879952948E-18
11.8284,39.7904,train,0.0018249388385252322,0.6453078400317065,0.017664419314824382
