Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
1.73886E-8,0.000001739,0.000000381,1,0,0
2.22338E-6,0.000224077,0.00004877,0.983333333,0,0
7.004E-6,0.000924477,0.000153618,0.966666667,0,0
7.95126E-6,0.001719602,0.00017439,0.95,0,0
1.74939E-5,0.003468992,0.000383603,0.933333333,0,0
2.67912E-5,0.006148109,0.000587351,0.916666667,0,0
3.96431E-5,0.013390879,0.000868865,0.883333333,0,0
5.12778E-5,0.027855757,0.001123577,0.833333333,0,0
1.13968E-4,0.050218488,0.002493795,0.783333333,0,0
1.52053E-4,0.101663257,0.003324375,0.716666667,0,0
5.8764E-4,0.239069096,0.012726545,0.666666667,0,0
1.09465E-3,0.34853445,0.023449466,0.65,0,0
1.19318E-3,0.46785202,0.025506158,0.633333333,0,0
1.26517E-3,0.594369483,0.027003697,0.616666667,0,0
1.51814E-3,0.746183438,0.03222893,0.6,0,0
2.49505E-3,0.995687958,0.051891702,0.583333333,0,0
2.58882E-3,1.254570381,0.0537373,0.566666667,0,0
2.66397E-3,1.520967845,0.055211103,0.55,0,0
2.77323E-3,1.798290499,0.057345513,0.533333333,0,0
2.88098E-3,2.086388609,0.059441245,0.516666667,0,0
2.94457E-3,2.380845221,0.060673551,0.5,0,0
2.96134E-3,2.676978943,0.060998045,0.483333333,0,0
3.24495E-3,3.001473504,0.066451653,0.466666667,0,0
3.56822E-3,3.358295205,0.072591208,0.45,0,0
4.46401E-3,3.804695721,0.089189601,0.433333333,0,0
5.01835E-3,4.306530534,0.099166887,0.416666667,0,0
5.2213E-3,4.828660116,0.102765177,0.4,0,0
6.23316E-3,5.451976507,0.120285152,0.383333333,0,0
7.45259E-3,6.197235362,0.140510638,0.366666667,0,0
8.51662E-3,7.04889747,0.157413928,0.35,0,0
8.68831E-3,7.917728442,0.160079287,0.333333333,0,0
9.74446E-3,8.892174454,0.17611152,0.316666667,0,0
1.17364E-2,10.065816348,0.204741349,0.3,0,0
1.38005E-2,11.445864079,0.232381313,0.283333333,0,0
1.68036E-2,13.126222485,0.26933001,0.266666667,0,0
3.01596E-2,16.142179516,0.398165587,0.25,0,0
3.09577E-2,19.237952104,0.404441123,0.233333333,0,0
3.31005E-2,22.548006959,0.420659463,0.216666667,0,0
4.09412E-2,26.347398092,0.47315565,0.2,0,0
4.17075E-2,26.718758867,0.47778083,0.2,0.333333333,0
4.26252E-2,30.98127688,0.483213432,0.183333333,0.333333333,0
4.70111E-2,35.682388051,0.507691222,0.166666667,0.333333333,0
4.9332E-2,40.615589336,0.519728887,0.15,0.333333333,0
5.63211E-2,43.369432749,0.552667125,0.133333333,0.333333333,0
5.76994E-2,43.912515176,0.558636608,0.133333333,0.666666667,0
6.61105E-2,47.226638954,0.591872315,0.133333333,1,0
6.83992E-2,54.066557346,0.600066984,0.116666667,1,0
7.4993E-2,61.56585272,0.621936889,0.1,1,0
7.5975E-2,69.163356236,0.624991211,0.083333333,1,0
7.62931E-2,76.792668861,0.625969937,0.066666667,1,0
7.69178E-2,84.48444668,0.62787712,0.05,1,0
7.75749E-2,92.241940077,0.629862663,0.033333333,1,0
7.75806E-2,100,0.629879688,0.016666667,1,0
