background,x,y,PC1,PC2,PC3
background,7.70000000000002,63.9,13899.8672240783,915.651054481756,-611.583658727199
background,64.1,58.7,-1782.629789308,-2796.739195052,964.347277274584
background,39.1,53.9,7747.6137558007,-1504.79553700233,-252.378694955967
background,80.1,49.7,6124.22456426453,-426.888645934541,63.7411723528264
background,48.5,42.3,10514.6048524906,-3120.89255467396,648.894669678423
background,40.9,40.7,10144.4457935749,-3024.70952449464,1054.11101250399
background,62.1,38.9,9080.33024772312,-2125.77935129648,1053.53263754346
background,44.9,38.5,9823.55145822797,-3030.52437086913,1117.15469841627
background,12.1,37.5,11510.1133750698,-1921.22665921724,-383.219666175723
background,38.3,35.9,10891.0735355201,-3148.71609359175,514.161400932824
background,92.7,33.7,10733.6687491898,1506.63798392717,220.390405841304
background,-32.7,29.1,9019.70416530871,-1340.01266602196,1197.46952301845
background,-1.89999999999998,23.9,8155.15534813538,-2603.40121345005,1379.47507842942
background,11.9,22.9,8538.14393043428,-3000.59308557231,1175.26605532518
background,11.1,21.7,6541.28307218961,-2707.45386192889,2673.01068905122
background,20.5,12.3,9277.57654501168,-2924.5661039567,1686.54109510025
background,-8.09999999999999,2.89999999999999,13926.3316751232,-1079.75834491861,-280.971974356391
background,128.3,0.899999999999991,13346.1651200351,-3292.01781477721,-99.0447897345676
background,6.90000000000001,0.699999999999989,13949.1625248574,-597.113591020525,-362.062330656514
background,-18.5,0.5,13964.6181040705,1114.5808980625,-654.049105823659
background,31.1,-4.5,13794.133132608,-1923.7551882181,-149.385521542326
background,-1.09999999999999,-5.30000000000001,13464.1958258361,3551.58660989683,-1123.54478541017
background,6.30000000000001,-6.5,13763.6864135642,2990.80984408738,-997.914786341691
background,-19.1,-9.30000000000001,11587.6611717916,1.8893785984978,163.177438386671
background,-16.9,-10.9,11814.8013570616,-270.496356097566,105.989901985017
background,-20.1,-13.3,10972.4643991428,1060.63420814367,298.464152526603
background,-20.1,-13.5,10972.4643991428,1060.63420814367,298.464152526603
background,-18.1,-13.5,11020.6982005323,1159.02217858578,260.107156206808
background,-20.9,-14.7,10977.8343886822,1397.97578886239,241.166304593282
background,-24.1,-16.7,9937.15382554447,-689.589558128037,928.624354460542
background,-17.9,-22.5,11557.5742206302,1704.23072086236,-837.4780303292
background,17.9,-27.1,9836.89378443737,2696.09564130239,-515.368398216893
background,4.70000000000002,-34.3,-4770.32285374015,1075.9275657564,4335.69598326721
background,-37.3,-35.5,-9131.93105639401,-745.029297847699,6702.22782675754
background,2.5,-35.7,-8441.34720196824,1810.07014762498,5615.54932004797
background,33.1,-40.3,611.667305972495,3155.02934412179,2558.1998895353
background,47.1,-40.5,1613.87933201101,-1705.05837500133,3179.72452131639
background,19.1,-43.3,7902.35814369136,-2919.31241625461,1449.91914267758
background,51.7,-48.5,7562.66228608071,-47.4437708701732,1149.26686151968
background,96.3,-53.9,6119.77730212823,107.652704854445,-140.648638863669
background,12.9,-56.3,11485.5212334726,3334.15660343217,-1080.10044450882
background,103.7,-56.7,2556.0072383102,-325.321144602373,167.000707461543
background,88.9,-60.5,-1039.41740583769,2757.30015342991,-518.194672018103
background,17.7,-61.7,7109.97860044622,1397.56401417346,-646.913964755034
background,116.9,-62.1,-6736.8122873015,314.238809352706,1731.02867922932
background,-38.5,-62.7,13848.7397367581,-2888.99808557157,37.0428687265374
background,-11.9,-65.9,-970.999960330003,-3043.24645182344,33.5878453617242
background,36.1,-65.9,-4409.64751229396,-278.301317227324,-1105.15053983885
background,33.9,-68.1,-17305.4744019227,1203.94962303335,-2805.19538389815
background,113.7,-69.1,-20129.631212117,-1696.85550788095,2832.15058854641
background,41.1,-69.9,-16793.1354692776,5809.58259855429,-3819.0541251831
background,121.1,-70.3,-34322.3817540927,773.528282883094,4738.2244544852
background,22.5,-72.9,-24518.9485298558,-2752.74220661805,-3494.23503441596
background,-18.9,-76.3,-113452.782632688,339.217455023207,-4820.60585287747
background,-24.3,-77.7,-70426.2391892562,-5255.66692398706,-20962.7515722541
background,10.1,-77.7,-85532.0918468126,754.131277095405,-4895.69640940651
background,84.5,-79.7,-120477.738024648,-163.562627832025,3931.17144221464
background,10.3,-81.1,-126415.924546782,4619.52806781939,10566.2508243819
background,9.10000000000002,-81.7,-126431.110956866,3668.43214305137,10727.894895824
background,-132.5,-85.1,10863.4847549807,-3303.68881915887,-399.526289504226
