X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
21.0529,15.1588,train,0.03396793415832188,86.91477134058951,0.6270252971457538
19.9887,13.6431,train,0.026622612229477576,60.996325743746006,0.5685212088807984
33.0864,30.6038,train,0.01980671829909275,44.76181093781976,0.49502029243919143
31.8405,45.1568,train,0.012491934558875274,17.78001979353905,0.38204966514682304
27.1721,18.9361,train,0.029309107257451845,72.55171033182488,0.5919319232693823
53.1845,-52.0881,train,0.018757179459001218,42.22109431344371,0.4814175392963093
19.8725,13.7334,train,0.026622612229477576,60.996325743746006,0.5685212088807984
46.9672,40.9197,train,0.02432960146435301,54.11260918784469,0.5463052075699727
21.1241,15.519,train,0.03396793415832188,86.91477134058951,0.6270252971457538
20.3082,15.5946,train,0.034025819717223495,86.95971380445005,0.6274234058992569
19.8917,13.6869,train,0.026622612229477576,60.996325743746006,0.5685212088807984
