X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-54.1515,36.6608,train,0.1255351417767931,59.095528764029496,0.5856357560857095
-49.2426,40.4999,train,0.11007748071008298,55.37152671188028,0.5534330293967208
