X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-41.8379,-40.0989,train,0.0,0.0,0.0
73.5722,59.7387,train,Infinity,100.0,NaN
2.0269,34.1346,train,Infinity,100.0,NaN
97.9985,49.3755,train,1.3774830159364365E-70,1.3774889083312696E-68,2.768796917254273E-70
1.5775,34.355,train,Infinity,100.0,NaN
-37.731,32.9155,train,0.0,0.0,0.0
13.7631,39.1461,train,0.0,0.0,0.0
-1.5998,31.6146,train,0.0,0.0,0.0
1.2426,34.3996,train,Infinity,100.0,NaN
-26.8776,45.4811,train,0.0,0.0,0.0
76.9112,58.4886,train,0.0,0.0,0.0
1.5784,34.3551,train,Infinity,100.0,NaN
122.7125,59.2693,train,5.693545360875084E-288,5.693569715888452E-286,1.1444257868197002E-287
2.4346,35.1561,train,Infinity,100.0,NaN
51.0492,43.508,train,0.0,0.0,0.0
43.1952,33.2942,train,0.0,0.0,0.0
13.1426,39.3917,train,0.0,0.0,0.0
0.7716,30.3781,train,0.0,0.0,0.0
