species,X,Y,PC1,PC2,PC3
insect.M.distribution200t7.1_PA1_RUN1,0.8588,38.3662,2146.32939497033,4429.11149217065,-924.465358309591
insect.M.distribution200t7.1_PA1_RUN1,10.7628,36.5256,-3408.19808542932,3296.06565322311,200.235649298655
insect.M.distribution200t7.1_PA1_RUN1,18.5041,32.3547,-586.922533973359,4658.62152482375,-808.020135677974
insect.M.distribution200t7.1_PA1_RUN1,0.8222,36.8755,-5402.90225167318,4286.47690202902,810.087589676727
insect.M.distribution200t7.1_PA1_RUN1,10.1096,41.5973,3706.0603506861,4111.30441779813,-460.201631653857
insect.M.distribution200t7.1_PA1_RUN1,12.2771,43.3781,3449.63369205242,3476.10711627994,-470.429927820963
insect.M.distribution200t7.1_PA1_RUN1,-19.5204,22.6957,196.537035265731,-4909.51013285375,798.411419250784
insect.M.distribution200t7.1_PA1_RUN1,-19.5718,22.6763,196.537035265731,-4909.51013285375,798.411419250784
insect.M.distribution200t7.1_PA1_RUN1,0.8136,36.8692,-5402.90225167318,4286.47690202902,810.087589676727
insect.M.distribution200t7.1_PA1_RUN1,0.9187,38.6792,2144.87924873701,4466.76626842349,-926.124947217821
insect.M.distribution200t7.1_PA1_RUN1,0.7925,38.1588,2146.32939497033,4429.11149217065,-924.465358309591
insect.M.distribution200t7.1_PA1_RUN1,10.1096,41.5973,3706.0603506861,4111.30441779813,-460.201631653857
insect.M.distribution200t7.1_PA1_RUN1,0.6647,37.0815,-5402.90225167318,4286.47690202902,810.087589676727
insect.M.distribution200t7.1_PA1_RUN1,0.916,38.2496,2146.32939497033,4429.11149217065,-924.465358309591
insect.M.distribution200t7.1_PA1_RUN1,0.7892,36.8411,-5402.90225167318,4286.47690202902,810.087589676727
insect.M.distribution200t7.1_PA1_RUN1,0.9604,38.4666,2146.32939497033,4429.11149217065,-924.465358309591
insect.M.distribution200t7.1_PA1_RUN1,55.8777,58.9126,4244.19267353736,2102.57597745804,-400.36061040226
insect.M.distribution200t7.1_PA1_RUN1,38.7749,-21.6058,888.372651696332,1021.54626966808,508.15446195434
insect.M.distribution200t7.1_PA1_RUN1,18.5041,32.3547,-586.922533973359,4658.62152482375,-808.020135677974
insect.M.distribution200t7.1_PA1_RUN1,11.8284,39.7904,3617.88529557523,1680.56672173464,-360.785912852423
insect.M.distribution200t7.1_PA1_RUN1,10.7628,36.5256,-3408.19808542932,3296.06565322311,200.235649298655
insect.M.distribution200t7.1_PA1_RUN1,9.2038,45.4924,2868.27159611463,3116.05717352034,-647.109062812164
insect.M.distribution200t7.1_PA1_RUN1,96.1848,71.3897,5262.43443740611,-4068.98236612423,-48.7200643938558
insect.M.distribution200t7.1_PA1_RUN1,9.6247,41.2548,3709.66983755358,4017.74904117972,-456.10104604196
insect.M.distribution200t7.1_PA1_RUN1,12.0045,39.7237,3617.88529557523,1680.56672173464,-360.785912852423
insect.M.distribution200t7.1_PA1_RUN1,0.981,38.4675,2146.32939497033,4429.11149217065,-924.465358309591
insect.M.distribution200t7.1_PA1_RUN1,0.8181,36.8753,-5402.90225167318,4286.47690202902,810.087589676727
insect.M.distribution200t7.1_PA1_RUN1,0.7926,38.2445,2146.32939497033,4429.11149217065,-924.465358309591
insect.M.distribution200t7.1_PA1_RUN1,-19.5496,23.3229,196.537035265731,-4909.51013285375,798.411419250784
insect.M.distribution200t7.1_PA1_RUN1,2.8318,-21.6753,629.409131832908,-2890.46061822253,871.745303259923
insect.M.distribution200t7.1_PA1_RUN1,0.916,38.2496,2146.32939497033,4429.11149217065,-924.465358309591
insect.M.distribution200t7.1_PA1_RUN1,0.7854,40.4999,2139.70936700609,4600.84519549152,-932.007000177471
insect.M.distribution200t7.1_PA1_RUN1,0.7017,37.6501,2146.32939497033,4429.11149217065,-924.465358309591
insect.M.distribution200t7.1_PA1_RUN1,-19.5487,22.9295,196.537035265731,-4909.51013285375,798.411419250784
insect.M.distribution200t7.1_PA1_RUN1,12.2771,43.3781,3449.63369205242,3476.10711627994,-470.429927820963
insect.M.distribution200t7.1_PA1_RUN1,-19.5527,23.325,196.537035265731,-4909.51013285375,798.411419250784
insect.M.distribution200t7.1_PA1_RUN1,0.0033,37.4056,-5412.63685406948,4538.80691883745,799.048705719352
