X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-54.1515,36.6608,train,0.06479361722252794,45.61392068139285,0.5697384208613429
-168.9006,-56.5336,train,0.049643269764324593,35.32673723533503,0.5036098688457871
