Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
3.67327E-11,0.000000004,0.000000001,1,0,0
1.93484E-8,0.000001939,0.000000396,0.983333333,0,0
2.53455E-7,0.000027284,0.000005182,0.966666667,0,0
7.32704E-7,0.000100554,0.000014982,0.95,0,0
1.01894E-5,0.001236122,0.000208304,0.916666667,0,0
1.26666E-5,0.003716004,0.000258932,0.883333333,0,0
1.46726E-5,0.005183262,0.000299927,0.866666667,0,0
3.02084E-5,0.012517665,0.000617303,0.816666667,0,0
6.56511E-5,0.02552601,0.001340597,0.783333333,0,0
2.68873E-4,0.069616344,0.005467699,0.733333333,0,0
3.9231E-4,0.108847384,0.007957909,0.716666667,0,0
5.64615E-4,0.214626578,0.01141316,0.683333333,0,0
1.64791E-3,0.457186168,0.032597239,0.65,0,0
2.14048E-3,0.67123376,0.041932012,0.633333333,0,0
2.26077E-3,0.897310405,0.044184388,0.616666667,0,0
2.30189E-3,1.127499102,0.044951921,0.6,0,0
2.31144E-3,1.358643091,0.045130054,0.583333333,0,0
2.45067E-3,1.603710298,0.047718792,0.566666667,0,0
2.66555E-3,1.870265048,0.051686529,0.55,0,0
2.79654E-3,2.149919301,0.05408921,0.533333333,0,0
2.84956E-3,2.434875409,0.055058206,0.516666667,0,0
2.95399E-3,2.730273963,0.056960931,0.5,0,0
3.26765E-3,3.057039154,0.062630467,0.483333333,0,0
3.89397E-3,3.446436197,0.073749665,0.466666667,0,0
4.00587E-3,3.84702317,0.075708527,0.45,0,0
4.06552E-3,4.253574763,0.076749286,0.433333333,0,0
4.15573E-3,4.669147444,0.07831892,0.416666667,0,0
7.19027E-3,5.388174723,0.128177672,0.4,0,0
7.84977E-3,6.173151472,0.138308159,0.383333333,0,0
8.25162E-3,6.9983135,0.14436639,0.366666667,0,0
8.59137E-3,7.857450278,0.149422275,0.35,0,0
8.90591E-3,8.748041737,0.154050163,0.333333333,0,0
9.14944E-3,9.662985417,0.157598635,0.316666667,0,0
1.18779E-2,10.850775988,0.195412442,0.3,0,0
1.36009E-2,12.210862422,0.21759039,0.283333333,0,0
1.37407E-2,13.584934082,0.219337042,0.266666667,0,0
1.84425E-2,15.429180589,0.273836993,0.25,0,0
1.86159E-2,17.290772111,0.275702363,0.233333333,0,0
2.56975E-2,19.860523988,0.344455122,0.216666667,0,0
2.6658E-2,22.526321397,0.352787435,0.2,0,0
3.27702E-2,25.803345142,0.401221841,0.183333333,0,0
3.28044E-2,29.083783468,0.401472063,0.166666667,0,0
3.52876E-2,32.612547093,0.4191254,0.15,0,0
4.89059E-2,36.093885136,0.5,0.133333333,0,0
5.79605E-2,38.408599464,0.542364374,0.133333333,0.5,0
5.81052E-2,44.219117093,0.542982984,0.116666667,0.5,0
6.45035E-2,48.432208858,0.568766848,0.1,0.5,0
6.85095E-2,51.070068456,0.583479886,0.1,1,0
9.44423E-2,60.514301261,0.658831646,0.083333333,1,0
9.75591E-2,70.270209966,0.666091673,0.066666667,1,0
9.75924E-2,80.02944994,0.666167601,0.05,1,0
9.83788E-2,89.867326844,0.66794997,0.033333333,1,0
1.01327E-1,100,0.674465673,0.016666667,1,0
