X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.3308,35.7007,train,0.09803990235246103,90.20691413352212,0.7224346620086013
-40.8758,36.1436,train,0.5189124020555884,100.0,0.9323228874348672
0.5533,36.0223,train,0.09782516235066316,90.11698646667796,0.7219947542230573
77.9262,56.7389,train,0.002294939241313137,0.8139827766162416,0.05742706630945547
0.71,35.9525,train,0.09785062889044364,90.12765120746045,0.7220469968222045
-40.7807,36.1015,train,0.5189124020555884,100.0,0.9323228874348672
0.6689,35.7614,train,0.09803990235246103,90.20691413352212,0.7224346620086013
-51.6012,-1.9385,train,0.0035943859464062844,2.2343812544189476,0.0871110286064033
30.9553,36.0985,train,0.04659262087867799,45.33259447032907,0.5529601608198619
1.1903,29.1038,train,0.005629361803377807,5.054181816788581,0.13001706806401095
42.7178,33.0179,train,0.04821788561478187,46.04574235592809,0.5614197617012671
13.9068,40.34,train,0.08700410073000547,76.84623108389535,0.6978649109691345
-40.8967,36.1455,train,0.5189124020555884,100.0,0.9323228874348672
57.2682,40.9914,train,0.05054001905594765,52.95597095245998,0.5729657060372731
13.7672,40.6559,train,0.08700275346472573,76.8450553024058,0.6978616459132684
6.6589,34.181,train,0.085422038956636,75.46565881216276,0.6939815959481205
28.9386,11.1209,train,0.032387088101581224,36.79568527188911,0.4623106001946523
1.7167,37.8222,train,0.04892289699278655,48.94768974756955,0.5649906335724404
