X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-8.8925,-67.8316,train,0.09304624453927113,100.0,0.7355859391785221
17.5665,16.2724,train,0.013650062581655888,14.647365995860618,0.28983173073050467
60.181,36.5001,train,0.07561721871219011,78.73637124275072,0.6933309910342293
20.186,5.5223,train,0.01946003171192961,17.858698481608414,0.36781945365985214
-18.7637,-51.8269,train,0.0283870163838601,38.78099760932327,0.45908825591118535
-5.9533,-68.7697,train,0.22468028956934472,100.0,0.8704262621599385
-37.9346,-51.1023,train,0.04994602440521344,68.03498107027086,0.5989272674999548
84.5325,38.9042,train,0.08093488861807975,80.174546126736,0.7075882522043166
-6.1894,-67.6102,train,0.2829181661011495,100.0,0.8942788014719619
16.3018,14.4689,train,0.019849080290991836,19.140989765498453,0.3724342677084364
7.2247,-45.6518,train,0.019553721045334486,18.167521498871093,0.3689369704022706
15.9908,13.9658,train,0.018319612860450408,17.319390977079486,0.35389236264638546
62.3107,44.6587,train,0.04578240926026352,57.1386924249919,0.5778501927568506
14.8909,5.0185,train,0.017985081692391037,17.17040346930518,0.3496898208886974
0.9348,-67.0728,train,0.20728510987615975,100.0,0.8610633082861621
60.1332,36.5402,train,0.07561721871219011,78.73637124275072,0.6933309910342293
88.9264,40.8437,train,0.1212685596718998,100.0,0.7838189914256477
