species,X,Y,PC1,PC2,PC3
insect.M.distribution200t3.3_PA2_RUN1,0.9082,38.1222,2146.32939497033,4429.11149217065,-924.465358309591
insect.M.distribution200t3.3_PA2_RUN1,54.0519,58.7264,4237.81743029509,2267.66438373944,-407.569376228028
insect.M.distribution200t3.3_PA2_RUN1,10.7628,36.5256,-3408.19808542932,3296.06565322311,200.235649298655
insect.M.distribution200t3.3_PA2_RUN1,85.465,58.0811,-3027.49175343705,630.450593238965,86.9141588687024
insect.M.distribution200t3.3_PA2_RUN1,0.96,38.4215,2146.32939497033,4429.11149217065,-924.465358309591
insect.M.distribution200t3.3_PA2_RUN1,18.5041,32.3547,-586.922533973359,4658.62152482375,-808.020135677974
insect.M.distribution200t3.3_PA2_RUN1,-19.5204,22.6957,196.537035265731,-4909.51013285375,798.411419250784
insect.M.distribution200t3.3_PA2_RUN1,0.8254,36.8668,-5402.90225167318,4286.47690202902,810.087589676727
insect.M.distribution200t3.3_PA2_RUN1,10.1096,41.5973,3706.0603506861,4111.30441779813,-460.201631653857
insect.M.distribution200t3.3_PA2_RUN1,-19.5204,22.6957,196.537035265731,-4909.51013285375,798.411419250784
insect.M.distribution200t3.3_PA2_RUN1,-19.5718,22.6763,196.537035265731,-4909.51013285375,798.411419250784
insect.M.distribution200t3.3_PA2_RUN1,10.7628,36.5256,-3408.19808542932,3296.06565322311,200.235649298655
insect.M.distribution200t3.3_PA2_RUN1,0.8136,36.8692,-5402.90225167318,4286.47690202902,810.087589676727
insect.M.distribution200t3.3_PA2_RUN1,0.9187,38.6792,2144.87924873701,4466.76626842349,-926.124947217821
insect.M.distribution200t3.3_PA2_RUN1,0.8136,36.8692,-5402.90225167318,4286.47690202902,810.087589676727
