background,x,y,PC1,PC2,PC3
background,126.5,75.5,-7987.96452211358,-1329.07645855059,-1244.6320487115
background,117.7,74.5,-19322.1729145824,-1118.72347857605,391.167447020662
background,77.1,71.5,2439.24427281107,-2468.58253719862,-951.788724169015
background,113.3,70.5,-39028.0928454282,3793.21859455565,6118.39954369566
background,73.1,69.7,662.952844693426,209.970218198213,-1436.01450821812
background,29.9,68.7,4425.67746090335,3067.67318496362,-783.510891580349
background,60.1,67.3,4066.64233985157,2088.48949417782,-939.123020942967
background,22.3,65.3,5102.77296845306,1714.59116740812,-545.520324023679
background,50.9,61.5,33.993531613979,2646.28545330371,-1737.98287907241
background,52.9,60.7,253.661635137565,2379.63701832361,-1763.02454877793
background,47.5,54.3,893.360319117705,946.203909644104,-1167.83722000678
background,-9.5,53.7,4879.4842931962,-3773.85595468199,-255.007418807169
background,27.1,51.7,2890.43577911011,1930.45052185305,-898.224119368258
background,34.1,49.5,2236.06360303569,1692.78951821926,-997.465826219654
background,46.7,45.9,1992.03133328654,3164.60973966415,-396.62556989885
background,95.3,41.7,-785.041497741306,146.071241948938,180.650201498972
background,1.10000000000002,26.1,1343.36682136145,4106.48447960581,224.573550918673
background,13.3,23.9,1488.27822196926,4084.8588448539,183.670825099528
background,-9.09999999999999,17.9,-133.504958994042,-44.835422179119,1187.69616070368
background,7.5,15.5,39.8287389076644,1669.4150227924,1199.41177811577
background,-32.9,8.89999999999999,3356.86081256412,-4194.11493336958,269.33375766012
background,-37.5,7.5,5260.79462179885,-1285.60943403447,-289.429997237766
background,-16.1,7.3,5474.56975396892,1290.24115312183,-330.209072040732
background,33.3,2.09999999999999,5864.27186015028,2723.89822299329,-403.828431150689
background,40.1,1.69999999999999,5965.21558514044,3436.29764320803,-420.035322349522
background,13.5,0.299999999999997,5263.64052531928,-1500.58134276182,-309.511881032942
background,20.3,-1.30000000000001,5751.9023796657,1880.77085561389,-381.786049945773
background,-39.9,-1.90000000000001,5043.94451925106,-3129.59849256822,-267.664823908661
background,-25.7,-1.90000000000001,4566.53156572855,-6464.74093772129,-194.707031759608
background,-28.5,-5.90000000000001,5184.55258621364,-1362.97945553801,-315.238792240156
background,-13.5,-5.90000000000001,4973.37340108187,-3039.7439077851,-275.117126825715
background,-40.9,-8.7,3917.61222309657,1102.16367444468,172.982468083611
background,-20.3,-12.7,1890.9075258128,-1834.03371195286,828.151723795667
background,-47.1,-15.3,1641.62871370477,-2746.94179424642,689.86936904182
background,-0.699999999999989,-17.3,789.7688478427,-3607.86417665205,906.318116429023
background,-22.5,-18.3,1587.90490516722,-44.5923993851704,685.652014039708
background,18.9,-21.5,1324.09925002717,2357.44759741038,548.899767426033
background,16.9,-23.9,2050.56946907856,2631.86679339808,66.1569016988361
background,7.5,-24.9,1870.90048130424,997.148487854989,83.5203345886008
background,-25.3,-26.1,1260.72778569515,710.654086700193,259.219583577033
background,-11.3,-27.1,1634.239735712,-3726.02611587839,-426.920300055183
background,44.3,-30.3,-22.1449747195376,1677.5203797693,588.308244370237
background,1.70000000000002,-30.5,-3624.94240372157,181.938689688301,-2021.6478835115
background,63.1,-32.5,-604.969354462862,-474.992523416145,637.690413482172
background,77.9,-33.7,279.514193355928,1926.60802652584,778.168554860723
background,73.9,-38.3,-2162.40974515765,67.9078107931041,851.962944548974
background,-2.09999999999999,-38.9,-4878.34422095522,1381.42447083195,1648.04381946636
background,85.7,-40.5,-1238.74337181223,1336.48646750498,951.019679175302
background,83.1,-46.9,-1163.93336464656,2338.3801494972,461.387209179425
background,78.9,-47.1,-1227.12794471287,1737.60469067253,745.574944254941
background,14.3,-48.3,2338.12771444921,-4354.57287853928,133.985712794905
background,17.1,-50.5,3662.76099732177,-4579.4492380495,-243.499185422627
background,48.5,-50.7,3449.23002914162,-2651.20133601053,-275.355234104236
background,-19.5,-56.7,4887.95519006518,1482.21633838869,-426.141450214063
background,70.5,-56.7,-56.2267891542681,-1521.96541434561,-820.096553493551
background,76.1,-57.7,-1241.30040330383,2906.44087839881,-718.743057631914
background,33.1,-60.5,396.223641600188,-6520.83623852793,-1285.04896980945
background,40.5,-62.3,538.699052800109,-215.97521775515,-1496.20350768143
background,29.9,-64.3,-13366.8983633567,1595.90292055554,-8756.65802928981
background,73.5,-70.9,-19297.4855204635,3902.72591906243,-9697.0011248055
