Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
1.93968E-4,0.019396829,0.005538301,1,0,0
2.12363E-4,0.040633177,0.006060349,0.983333333,0,0
2.40023E-4,0.064635477,0.006844283,0.966666667,0,0
2.46301E-4,0.113566602,0.007022033,0.933333333,0,0
2.85596E-4,0.220151216,0.008133227,0.866666667,0,0
3.01687E-4,0.309831574,0.008587548,0.816666667,0,0
4.96881E-4,0.406368835,0.014065611,0.783333333,0,0
6.41283E-4,0.533802495,0.018079405,0.75,0,0
7.03609E-4,0.60416336,0.019801718,0.733333333,0,0
9.65189E-4,0.78846147,0.026964887,0.7,0,0
1.58234E-3,0.94669593,0.043457344,0.683333333,0,0
1.74047E-3,1.120742722,0.047593343,0.666666667,0,0
2.11599E-3,1.233590594,0.057273959,0.65,0,0
2.6085E-3,1.381592413,0.069675867,0.65,0.041666667,0
2.683E-3,1.649892159,0.071523529,0.633333333,0.041666667,0
2.84645E-3,1.93453729,0.075551686,0.616666667,0.041666667,0
2.9647E-3,2.231007724,0.078444193,0.6,0.041666667,0
3.20835E-3,2.402856316,0.084347169,0.583333333,0.041666667,0
3.45448E-3,2.57645576,0.090233998,0.583333333,0.083333333,0
3.63099E-3,2.939554281,0.094409187,0.566666667,0.083333333,0
4.63749E-3,3.403302923,0.117504123,0.55,0.083333333,0
4.87145E-3,3.890447684,0.122704801,0.533333333,0.083333333,0
5.24025E-3,4.41447306,0.130779598,0.516666667,0.083333333,0
5.60049E-3,4.9745221,0.138524545,0.5,0.083333333,0
5.89041E-3,5.065354654,0.144658168,0.483333333,0.083333333,0
8.22609E-3,5.797131182,0.191059219,0.483333333,0.125,0
9.1767E-3,6.14442126,0.208533925,0.466666667,0.125,0
1.13264E-2,6.929768803,0.24539616,0.466666667,0.166666667,0
1.3139E-2,8.243673347,0.273911901,0.45,0.166666667,0
1.42449E-2,9.668162408,0.290273746,0.433333333,0.166666667,0
1.67231E-2,11.340472008,0.324391546,0.416666667,0.166666667,0
1.74301E-2,13.083477206,0.333531102,0.4,0.166666667,0
1.74811E-2,14.831582919,0.334180944,0.383333333,0.166666667,0
1.86158E-2,15.961430708,0.348317895,0.366666667,0.166666667,0
1.94328E-2,16.774862326,0.358129678,0.366666667,0.208333333,0
1.97765E-2,18.752516171,0.362170274,0.35,0.208333333,0
1.99067E-2,20.743188551,0.363687308,0.333333333,0.208333333,0
2.05366E-2,22.16927464,0.370926812,0.316666667,0.208333333,0
2.08266E-2,22.825853545,0.374204832,0.316666667,0.291666667,0
2.10335E-2,24.929203773,0.376522075,0.3,0.291666667,0
2.20413E-2,27.133332928,0.387570607,0.283333333,0.291666667,0
2.27542E-2,29.408752986,0.395152779,0.266666667,0.291666667,0
2.3632E-2,31.771951744,0.404234495,0.25,0.291666667,0
2.46679E-2,34.238742506,0.414607546,0.233333333,0.291666667,0
2.86608E-2,37.104818367,0.451422636,0.216666667,0.291666667,0
2.88023E-2,39.985049442,0.452642982,0.2,0.291666667,0
3.32656E-2,43.31160779,0.488519552,0.183333333,0.291666667,0
3.59926E-2,46.910865707,0.508214157,0.166666667,0.291666667,0
3.67847E-2,47.462441033,0.513653566,0.15,0.291666667,0
4.2028E-2,51.11366326,0.546832886,0.15,0.333333333,0
4.31661E-2,55.430273104,0.553445599,0.133333333,0.375,0
4.82104E-2,59.477599452,0.580571964,0.116666667,0.375,0
4.9312E-2,60.361474371,0.586063246,0.116666667,0.416666667,0
4.97186E-2,62.330927568,0.588053679,0.1,0.416666667,0
5.03514E-2,65.396615237,0.591114216,0.1,0.458333333,0
5.0688E-2,70.465412155,0.592723425,0.083333333,0.458333333,0
5.08399E-2,75.549404818,0.593445842,0.066666667,0.458333333,0
5.57474E-2,81.124140371,0.615472931,0.05,0.458333333,0
5.87321E-2,84.667367214,0.627739884,0.033333333,0.458333333,0
6.08754E-2,87.211675989,0.636076518,0.033333333,0.5,0
8.12726E-2,91.104444085,0.700012072,0.016666667,0.5,0
8.62365E-2,92.051795556,0.712312112,0.016666667,0.75,0
9.95556E-2,94.593728948,0.740825454,0.016666667,0.791666667,0
1.27883E-1,100,0.78594679,0.016666667,0.833333333,0
8.2413E-1,100,0.959451978,0,0.833333333,0
