X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-34.0196,-45.5096,train,0.0,0.0,0.0
-18.0572,5.0463,train,0.0,0.0,0.0
118.3176,-58.3883,train,Infinity,100.0,NaN
118.2538,-58.3227,train,Infinity,100.0,NaN
118.269,-58.3267,train,Infinity,100.0,NaN
90.3889,21.6403,train,0.0,0.0,0.0
118.273,-58.3286,train,Infinity,100.0,NaN
4.4946,-36.7007,train,0.0,0.0,0.0
-19.4187,3.1,train,Infinity,100.0,NaN
-5.649,-59.4802,train,Infinity,100.0,NaN
-35.4933,-47.6342,train,0.0,0.0,0.0
-3.1882,-58.9868,train,Infinity,100.0,NaN
-3.1265,-60.2977,train,Infinity,100.0,NaN
-5.7095,-59.4995,train,Infinity,100.0,NaN
-19.7049,4.0879,train,Infinity,100.0,NaN
118.1832,-58.3847,train,0.0,0.0,0.0
-35.4819,-47.637,train,0.0,0.0,0.0
13.6961,24.814,train,0.0,0.0,0.0
