X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
17.1271,40.2713,train,0.016978837026787097,28.452453679575083,0.44409266648147244
85.0809,16.9308,train,0.02896035185489839,64.83209095937464,0.576736766342271
73.4066,39.989,train,0.02991181360917736,68.45227798833436,0.5846076525072275
18.7074,40.8828,train,0.01648037350217338,26.04854523160025,0.4367492043491632
0.3109,34.0248,train,0.02684986859247602,55.97468672328971,0.5581666685044967
91.924,43.8602,train,0.03577969199814651,96.45707482505654,0.627345198035991
0.3763,33.9366,train,0.02689931847727913,57.31657326972197,0.5586204003636347
18.8567,40.9164,train,0.017290870066062333,31.190951917636895,0.4485929364556371
19.2107,40.9504,train,0.017290870066062333,31.190951917636895,0.4485929364556371
18.8303,40.9179,train,0.017290870066062333,31.190951917636895,0.4485929364556371
101.2839,47.6504,train,0.037782826473144855,100.0,0.6399895110945152
