background,x,y,PC1,PC2,PC3
background,168.5,86.5,12642.4374457237,-3137.07597743026,-918.060493948558
background,-155.3,86.1,12442.4691781764,2029.97670961418,-802.274652124192
background,-169.7,85.9,12104.3946482381,-211.596730867604,-837.079493005866
background,167.1,85.7,11742.4572183446,-3140.55812307019,-758.451083700537
background,162.5,85.1,11857.297595085,-3136.91902940884,-921.713119128228
background,11.5,65.5,13074.3360977483,1638.02339487896,-654.915509721773
background,48.1,64.5,-13620.282719827,-2916.54463932761,510.14195420746
background,-14.1,60.9,13087.7664046388,-852.585633456106,-728.718523248828
background,31.9,59.7,6309.41225783725,-1845.29306796221,-645.650689246813
background,-18.7,49.9,12463.0807816598,-34.1053118706874,-755.379025180201
background,52.1,45.3,9766.12060901761,-3113.44237520789,-925.002823387482
background,93.7,44.3,10513.1145754497,11456.1984935416,-561.510245622758
background,-28.9,42.7,1500.0870263728,-3.76046151967964,2153.50732987598
background,-34.5,42.5,8994.16540845776,155.009864402801,227.558306564895
background,53.7,42.3,10049.2177138613,-3142.15243258346,-228.534039225597
background,74.5,40.3,7877.26705709952,2554.19428758702,645.064247908623
background,35.5,39.5,9988.59770585524,-1710.87183993073,70.1218443611886
background,-30.7,37.9,-2088.11204639623,328.77732034817,4130.16245712268
background,-43.1,37.7,6622.42199832972,-638.225263671205,960.993689927102
background,47.1,37.3,9906.97844322999,-3131.30774001679,-492.595449930954
background,10.1,36.5,10414.4142940538,-2967.94608076092,-777.220700675422
background,93.7,33.3,9360.67397127168,1458.2149468124,537.187224680476
background,-31.9,32.9,6308.00574546113,4734.56898254964,915.117525491217
background,21.9,30.3,9570.11850720414,-3143.48116427101,-45.1368339654787
background,-44.1,28.5,8918.72239887182,-3058.33909363523,-50.1703781827662
background,-37.3,24.9,6613.44171286465,-3152.61344509625,1259.32094289244
background,106.3,13.3,11422.0692949936,5804.87188498342,-233.777344114961
background,-2.5,12.9,8251.83768039393,28.060987981496,1359.69434797063
background,-15.7,11.9,8339.98538514179,-2443.73306118252,1084.99755053348
background,-15.5,8.89999999999999,10808.4643565405,-698.184452337827,168.967753375267
background,23.9,-5.7,13115.865110838,1123.48056428644,-674.823817934918
background,28.3,-7.10000000000001,13105.4883460724,175.001943167263,-708.420254934607
background,-35.9,-9.10000000000001,10358.5391651884,-1378.62317108103,161.190879254275
background,16.1,-10.1,11483.0402272495,2033.11607669441,-333.579747014538
background,10.1,-10.5,11402.8072578344,2353.55740176564,-289.35657533029
background,-25.1,-11.9,10080.9696041959,-318.608586794656,332.335351771381
background,36.3,-13.1,10358.0930570935,-1025.7948498428,-17.5594641922018
background,-38.7,-14.3,9562.5821261516,5417.82584125571,483.075060292689
background,-22.7,-14.7,10100.9551462909,1558.22795380999,398.360855080992
background,40.1,-15.7,9713.37166316373,-3143.31426258594,-80.5574229472782
background,9.10000000000002,-17.7,9474.89523366862,1203.17737160102,366.950173206165
background,34.9,-18.3,9734.69367618291,-3143.536567226,-83.1966867998338
background,18.9,-21.9,9665.61513453303,3400.56359485406,291.405016774813
background,-3.5,-23.5,10387.3968889772,-271.761941647866,-674.618959899751
background,-7.89999999999998,-25.3,10517.1350514411,-1607.39001035699,-825.852963957137
background,-38.9,-37.7,-1050.8102623659,972.380474836382,3340.05269109981
background,-10.5,-40.7,4573.78037128206,-1001.74461199595,998.700446543745
background,23.1,-40.9,74.144461034224,-1816.81832403894,1990.15403715656
background,44.3,-50.9,8037.34767958038,-3088.51308424171,-292.864515558167
background,41.7,-58.7,6415.66174623129,1847.34715088276,-506.673585506193
background,11.1,-64.7,-13606.943705868,-2436.90490740307,592.974234824776
background,17.7,-66.7,-13806.0496427805,-809.945897040695,917.912423081853
background,12.1,-67.5,-9304.84407012747,-2451.7941859115,-2575.87051113114
background,-4.09999999999999,-68.9,-12587.0003612685,-2827.39759943332,-2315.93166658597
background,132.3,-71.5,-971.739047108822,-1418.01288490271,164.014009557352
background,-6.09999999999999,-75.7,-5069.30027271395,-726.600039899115,-5912.81516429193
background,44.7,-79.3,-140458.546894454,-213.678433518742,-2871.80645674187
background,175.5,-82.1,11903.7302447955,-3018.24829375266,-1119.94099653056
background,-8.89999999999998,-85.9,13014.3335279302,-3144.70226919937,-825.979008971832
background,2.5,-87.1,8777.67751559942,-3065.07617311291,-2037.93149300996
