Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
6.71953E-3,0.671952635,0.280310786,1,0,0
7.88021E-3,1.459974053,0.313548156,0.983333333,0,0
8.51379E-3,2.311352969,0.330427739,0.966666667,0,0
9.08779E-3,3.220131693,0.345018997,0.95,0,0
9.30845E-3,4.15097666,0.350460499,0.933333333,0,0
9.83811E-3,5.134787739,0.363160101,0.916666667,0,0
1.10474E-2,6.239530148,0.390373877,0.9,0,0
1.11174E-2,7.351270572,0.391877661,0.883333333,0,0
1.12958E-2,8.480847392,0.395677133,0.866666667,0,0
1.20549E-2,9.686337702,0.411330778,0.85,0,0
1.24619E-2,10.932526927,0.419393693,0.833333333,0,0
1.3234E-2,12.255928285,0.434098664,0.816666667,0,0
1.38375E-2,13.639681056,0.445083955,0.8,0,0
1.38764E-2,15.02732451,0.44577753,0.783333333,0,0
1.39145E-2,16.418770325,0.446453688,0.766666667,0,0
1.42041E-2,17.839175359,0.451549744,0.75,0,0
1.42853E-2,19.267709709,0.452963465,0.733333333,0,0
1.43052E-2,20.698234123,0.453308435,0.716666667,0,0
1.43417E-2,22.132407547,0.453939849,0.7,0,0
1.44816E-2,23.580564858,0.456346134,0.683333333,0,0
1.52796E-2,25.108529379,0.469683075,0.666666667,0,0
1.5282E-2,26.636726896,0.469721055,0.65,0,0
1.54387E-2,28.180600494,0.47226387,0.633333333,0,0
1.55769E-2,29.738289839,0.474484789,0.616666667,0,0
1.59954E-2,31.337826738,0.48109927,0.6,0,0
1.60607E-2,32.943893189,0.482116352,0.583333333,0,0
1.649E-2,34.592895621,0.488706273,0.566666667,0,0
1.65863E-2,36.251525597,0.490160979,0.55,0,0
1.67869E-2,37.930219275,0.493166127,0.533333333,0,0
1.68287E-2,39.613091187,0.493787493,0.516666667,0,0
1.68359E-2,41.296684347,0.4938946,0.5,0,0
1.69933E-2,42.996012445,0.496220028,0.483333333,0,0
1.71014E-2,44.706150283,0.49780523,0.466666667,0,0
1.75261E-2,46.285637537,0.503937996,0.45,0,0
1.7686E-2,48.232138908,0.506207923,0.433333333,0.5,0
1.77264E-2,50.004782484,0.506779301,0.416666667,0.5,0
1.82239E-2,51.827170658,0.513695252,0.4,0.5,0
1.82533E-2,53.6525011,0.514098243,0.383333333,0.5,0
1.83996E-2,55.492461341,0.516092153,0.366666667,0.5,0
1.87799E-2,57.370448927,0.521199199,0.35,0.5,0
1.89794E-2,59.268387208,0.523835687,0.333333333,0.5,0
1.91124E-2,61.179631005,0.525577934,0.316666667,0.5,0
1.92035E-2,63.099979765,0.526762824,0.3,0.5,0
1.96902E-2,65.068995244,0.532997109,0.283333333,0.5,0
2.01602E-2,67.085018641,0.538864903,0.266666667,0.5,0
2.11238E-2,69.197398154,0.550443292,0.25,0.5,0
2.12923E-2,71.326627501,0.552408543,0.233333333,0.5,0
2.14198E-2,73.468608014,0.553884369,0.216666667,0.5,0
2.14457E-2,75.613179454,0.554183055,0.2,0.5,0
2.14507E-2,77.75825386,0.554240992,0.183333333,0.5,0
2.14851E-2,79.906763752,0.554636321,0.166666667,0.5,0
2.14914E-2,82.055901943,0.554708545,0.15,0.5,0
2.15588E-2,84.211782344,0.555482102,0.133333333,0.5,0
2.18459E-2,86.3963736,0.558746325,0.116666667,0.5,0
2.19825E-2,88.594621606,0.560282235,0.1,0.5,0
2.23387E-2,90.828492361,0.564238691,0.083333333,0.5,0
2.2379E-2,93.066396093,0.564682133,0.066666667,0.5,0
2.28086E-2,95.347256401,0.569349982,0.05,0.5,0
2.30568E-2,97.652931785,0.572001159,0.033333333,0.5,0
2.34707E-2,100,0.576351562,0.016666667,0.5,0
2.42962E-2,100,0.584768682,0,0.5,0
