background,x,y,PC1,PC2,PC3
background,178.3,86.3,12808.4710790186,-2739.55060308811,-863.207069678821
background,-81.3,82.3,12941.5997911595,-2203.67928407268,-793.37940456288
background,154.7,77.5,13167.8273773301,-1555.71939909989,-730.931519107403
background,134.7,76.9,13182.9731338159,-762.507306766699,-702.872686009965
background,121.7,75.5,13185.3289626914,-1966.14452436548,-744.512866689758
background,-30.3,62.3,12643.3511887382,-584.185056934248,-806.9501443935
background,33.3,60.7,-1409.61192032194,-2729.32674413941,267.234278771723
background,64.3,59.7,2733.64217410951,-2668.78868287673,-532.879126537021
background,25.1,58.3,7813.49380162401,860.981920545736,-542.908259184713
background,-6.09999999999999,52.3,12273.1816892016,2446.8293003138,-742.99463926752
background,35.1,49.9,11211.3391984678,-2584.74143168461,-824.065088425451
background,88.1,47.9,8893.13905398815,17551.7870555992,194.630037813205
background,42.1,46.7,10103.2691970484,-2402.19515012349,-794.929259932626
background,91.1,45.3,9266.13407622504,13491.1484881775,-73.6626519903586
background,66.3,44.1,8597.92377923508,-1025.76375921456,31.3337586769871
background,-22.5,43.7,4626.50120671976,1333.38792426552,41.083778590474
background,3.5,43.5,12846.5349088097,-3152.35236892561,-772.581982035189
background,51.5,35.9,9615.08797474112,-3141.92825319282,-105.27281335611
background,-36.1,35.3,-4178.83008615149,-57.4747840934263,3974.77948250864
background,36.3,33.9,10521.2828056129,-3123.80761503215,-887.686418226808
background,71.5,32.5,7663.353224217,2958.63952673796,727.904548028815
background,96.7,20.5,9318.22387525256,2418.39719169356,379.8277904718
background,9.90000000000001,19.1,6190.53567790118,-3151.74087962783,1363.24592559094
background,-10.1,15.3,7014.76318233272,22.185193554393,1560.99463780052
background,-7.29999999999998,11.1,10250.6590836651,171.424363810255,314.633054345602
background,6.30000000000001,8.5,10510.9625457922,5837.64096573102,566.955488789172
background,-25.5,2.3,13215.417846884,-866.878452540139,-723.612619835489
background,8.70000000000002,0.299999999999997,13213.5330049977,20.4561798446257,-697.16365338091
background,-2.5,-1.10000000000001,13209.6577884491,131.946342523397,-695.543250363881
background,-27.5,-1.5,13193.1773024565,-1682.77652506229,-741.893185885306
background,-42.3,-2.10000000000001,13214.5794865033,-3155.80126323672,-777.574627889224
background,-18.9,-2.10000000000001,13204.6804771208,3178.12268929676,-589.224764046225
background,6.5,-6.5,13074.3805877082,1649.57789892887,-650.67578985929
background,-36.7,-8.30000000000001,10356.149968142,-1603.22155047515,153.282946651361
background,-6.29999999999998,-10.5,11164.6141740548,3504.18885789153,-161.155377229404
background,-33.1,-34.3,-14915.8432111574,618.272703466839,7455.70028938083
background,2.90000000000001,-42.3,9501.85401392118,2706.46754228662,230.795258061621
background,31.7,-42.3,4995.96549462491,3790.66649892247,1104.78532996572
background,0.900000000000006,-44.1,9508.31500746601,3312.55026281087,252.096570194181
background,3.90000000000001,-45.3,10300.773022642,-940.916144087551,-33.1811863889724
background,56.1,-47.3,4546.69959015158,-3119.79686429595,789.961750309134
background,-36.7,-49.3,13218.6006114604,2973.06813103614,-573.277929314896
background,-34.9,-51.9,13180.4522848845,-610.220993851925,-699.355393242186
background,125.5,-60.9,-18264.8758844601,1601.06449124467,3714.04822677052
background,32.3,-63.1,-1411.53384544144,143.029413452036,55.8275056503848
background,128.3,-63.9,-28225.2582133398,684.959494563024,6396.04204512903
background,62.5,-64.5,-14895.7466208355,494.249247956171,977.254923992797
background,9.70000000000002,-67.3,-13607.9030466387,-2527.01385270582,589.802772961199
background,107.1,-68.7,-31783.1193112776,-1111.38397038443,3264.94949229075
background,12.5,-71.3,-44665.3289721909,-521.102491898561,-12066.324944575
background,61.3,-72.5,-45954.5966439668,-2260.46254099844,190.678556098543
background,29.1,-74.9,-33861.6324257973,-1352.31160651423,1703.6553749256
background,32.9,-75.1,-63634.5803980095,-631.915004490375,-3425.50983192736
background,94.3,-76.1,-80460.3355986695,-2251.53319568533,1883.63420188378
background,10.9,-77.1,-100269.544252032,8561.87093944344,-3037.53960166034
background,-16.3,-77.7,13137.1765470336,-3143.72469245288,-791.583750059141
background,114.3,-77.7,-7956.42230265599,-2745.72905423059,1892.49605185399
background,22.9,-79.5,-102525.735162304,7345.35661895778,-3063.41984163394
background,12.5,-83.7,-9458.74318806359,-3005.06634310878,1778.7180625157
background,-2.89999999999998,-84.3,6959.61887200655,-3043.44502249459,-2105.3505608654
