X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-50.4376,32.5427,train,0.03606170209046318,68.05942612589958,0.5841257048406998
107.4503,23.1467,train,0.26310232549890566,100.0,0.9110922449443601
74.925,38.6494,train,0.018541388437015197,30.50439582282901,0.4193376957856095
17.6748,39.3077,train,0.030015991661730527,57.740772911404385,0.5389787592028292
1.33,33.182,train,0.03951068808539067,72.05925048233094,0.606129854548359
43.041,-13.8629,train,0.0656230442076198,100.0,0.718782146390576
107.6313,38.225,train,0.023951830942668697,43.28936633035949,0.48264360624469727
111.0466,47.4044,train,0.03051508968556017,59.132585995567496,0.5430737311505974
85.1706,14.1666,train,0.054832880555955796,92.38926590062019,0.6810913574023374
7.8164,41.884,train,0.028418418464977117,55.698194258825126,0.5253630178214567
