X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
7.9496,42.4842,train,0.05831906174974041,66.44179414811087,0.5487128327183443
7.7644,42.0013,train,0.07215679766315862,69.6236873455474,0.600700294777879
26.5077,43.1324,train,0.016892113276387274,23.77272534386851,0.2604538893468136
-34.7738,-26.4047,train,0.5104485848607583,100.0,0.914105977776191
19.4402,40.2154,train,0.022444617652567275,33.827412923445145,0.3187750696588714
97.3889,45.5044,train,0.5046357933991044,100.0,0.9132024599944455
97.3841,45.5062,train,0.5046357933991044,100.0,0.9132024599944455
7.794,42.0018,train,0.07215679766315862,69.6236873455474,0.600700294777879
97.3811,45.5026,train,0.5046357933991044,100.0,0.9132024599944455
67.1002,44.4339,train,0.03170507156030555,43.419291082420564,0.3979579407538081
18.9391,40.176,train,0.022800476065354826,34.02552456222922,0.32220077843980277
97.3914,45.5063,train,0.5046357933991044,100.0,0.9132024599944455
8.2003,43.6498,train,0.09182742924970191,72.11911247863317,0.6568872785823274
97.4082,45.5131,train,0.14603715834244788,78.99618832332499,0.752763076736719
9.445,41.9708,train,0.06179232740338814,67.52945798821806,0.5629938816726879
97.3941,45.5078,train,0.5046357933991044,100.0,0.9132024599944455
19.0979,40.184,train,0.022800476065354826,34.02552456222922,0.32220077843980277
19.0968,40.197,train,0.022800476065354826,34.02552456222922,0.32220077843980277
104.3501,13.4703,train,0.015856602235544325,21.628808174169436,0.24845456375483246
