Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
9.44781E-8,0.000009448,0.000002347,1,0,0
1.22676E-7,0.000021715,0.000003048,0.983333333,0,0
1.23282E-7,0.000034044,0.000003063,0.966666667,0,0
1.35461E-6,0.000169504,0.000033653,0.95,0,0
3.14396E-5,0.003313463,0.000780471,0.933333333,0,0
1.04821E-4,0.013795567,0.002597394,0.916666667,0,0
1.52847E-4,0.029080282,0.003782946,0.9,0,0
2.03528E-4,0.069402491,0.005030986,0.866666667,0,0
2.94265E-4,0.119275483,0.007257614,0.833333333,0,0
4.42043E-4,0.200051873,0.010862758,0.8,0,0
8.56754E-4,0.339412502,0.020841457,0.766666667,0,0
9.05784E-4,0.429990884,0.022007908,0.75,0,0
9.45516E-4,0.524542479,0.022951126,0.733333333,0,0
1.29976E-3,0.654518877,0.031281038,0.716666667,0,0
1.31743E-3,0.786261578,0.031692656,0.7,0,0
1.56577E-3,0.942838528,0.037443208,0.683333333,0,0
2.09866E-3,1.152704519,0.049555047,0.666666667,0,0
2.24462E-3,1.377166047,0.052819412,0.65,0,0
2.30443E-3,1.607609522,0.054150835,0.633333333,0,0
2.53734E-3,1.861343174,0.059299149,0.616666667,0,0
2.65004E-3,2.126347068,0.061770377,0.6,0,0
3.21186E-3,2.447532611,0.073898155,0.583333333,0,0
3.48355E-3,2.795887589,0.079651369,0.566666667,0,0
3.8676E-3,3.182647615,0.087662888,0.55,0,0
4.15704E-3,3.598351345,0.093609147,0.533333333,0,0
4.16212E-3,4.014562893,0.093712783,0.516666667,0,0
4.86076E-3,4.50063842,0.107748204,0.5,0,0
5.26065E-3,5.026703131,0.115587977,0.483333333,0,0
5.38245E-3,5.564948085,0.117948582,0.466666667,0,0
5.42839E-3,6.107787363,0.11883572,0.45,0,0
5.46248E-3,6.654035157,0.119492733,0.433333333,0,0
6.29518E-3,7.283553249,0.135244713,0.416666667,0,0
6.37694E-3,7.921246791,0.136760907,0.4,0,0
6.51426E-3,8.572672564,0.139295715,0.383333333,0,0
6.78225E-3,9.250898028,0.144199991,0.366666667,0,0
7.7331E-3,10.024208145,0.161158263,0.35,0,0
1.01273E-2,11.036941108,0.201023861,0.333333333,0,0
1.02083E-2,12.057772588,0.202306175,0.316666667,0,0
1.38618E-2,13.443955467,0.256163334,0.3,0,0
2.01106E-2,15.455015788,0.333166518,0.283333333,0,0
2.58173E-2,18.036746037,0.3907644,0.266666667,0,0
2.64894E-2,20.685685656,0.396899528,0.25,0,0
2.7797E-2,23.465386042,0.408488611,0.233333333,0,0
3.47973E-2,26.945112028,0.463662552,0.216666667,0,0
3.62108E-2,30.56619522,0.473577925,0.2,0,0
4.02514E-2,33.731409414,0.5,0.183333333,0,0
4.15098E-2,34.717175511,0.50769551,0.183333333,0.5,0
4.58221E-2,39.299386138,0.532360079,0.166666667,0.5,0
5.03367E-2,44.333051892,0.555665403,0.15,0.5,0
5.06953E-2,49.402577,0.55741737,0.133333333,0.5,0
5.1973E-2,49.996201538,0.563549223,0.116666667,0.5,0
6.46E-2,55.862580006,0.616110063,0.116666667,1,0
7.05272E-2,62.915295101,0.636649795,0.1,1,0
7.33259E-2,70.24788817,0.645603493,0.083333333,1,0
7.33298E-2,77.580865463,0.645615481,0.066666667,1,0
7.36599E-2,84.946851211,0.646642393,0.05,1,0
7.39614E-2,92.342989543,0.64757527,0.033333333,1,0
7.65701E-2,100,0.655445206,0.016666667,1,0
