X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-41.8379,-40.0989,train,0.023126636149636517,63.562769189404584,0.5286579724642981
73.5722,59.7387,train,0.003317853458299746,0.776770350284974,0.1386068700778671
2.0269,34.1346,train,0.027535185437660214,100.0,0.5718093982262438
97.9985,49.3755,train,0.17639432762572063,100.0,0.8953407575415124
-37.731,32.9155,train,0.02405825766760005,77.25318324054008,0.5384864508054374
-1.5998,31.6146,train,0.026218734039497656,96.64588763334653,0.5597744747290587
1.5784,34.3551,train,0.027535110459808613,100.0,0.571808731520675
1.4044,34.3625,train,0.027535110459808613,100.0,0.571808731520675
-49.2321,-3.7436,train,0.020708491388290694,34.409218244197824,0.5010791131023112
13.7631,39.1461,train,0.02433368859642758,78.76246406475792,0.541314185265317
2.4346,35.1561,train,0.027534654897322316,100.0,0.5718046805991511
14.0686,39.2794,train,0.02433368859642758,78.76246406475792,0.541314185265317
43.1952,33.2942,train,0.027044963319089347,99.45886603381399,0.5674055009667881
