background,x,y,PC1,PC2,PC3
background,168.3,77.3,9183.48911461694,-3356.21937267146,-113.062948209957
background,163.7,77.1,9153.81729243016,-3190.08863866347,-241.404937772199
background,10.3,69.9,-26983.5399363724,3519.14337106793,-1206.09050109737
background,1.10000000000002,65.3,-30093.8249156187,464.758872255973,598.473148494264
background,1.5,61.1,-9928.99087451984,519.023226209637,-3204.1915206071
background,14.5,59.3,-2301.72379658784,3211.05502094674,-1947.83095608463
background,-0.5,54.5,5161.13794428179,37.4104870026709,-758.362426014769
background,89.3,52.9,-5910.0548683581,-10336.2515531962,-34.7615688006613
background,86.5,51.9,-5707.08316501955,-14912.727805427,-731.289339939694
background,79.1,50.1,-813.648281107934,-7929.16736011086,-898.716222590434
background,18.3,45.3,3889.81927327638,3062.91687402601,-361.928589567654
background,71.3,44.5,5460.28384356571,-3333.06449430503,-205.311131059112
background,69.1,44.1,5762.27493349222,-3809.12265371059,-241.773319450704
background,14.5,43.9,2982.65114355442,3140.03577158748,-172.701894041039
background,55.5,42.5,5885.04705902795,3094.82978129301,-179.982860376782
background,-45.3,41.9,7435.64940897516,1088.18273242352,-327.223466459044
background,8.30000000000001,40.9,2851.42680246869,3142.5277652268,-147.116406843446
background,-53.5,38.7,-2237.48537642156,954.465752875981,2287.18638027792
background,6.10000000000002,38.7,2475.12064508681,3142.91602602138,-254.242486486325
background,88.5,37.9,3946.97309638114,-14146.8883754278,-349.737819320161
background,87.1,37.7,3946.72938240265,-14166.3268654013,-349.784053330095
background,3.5,37.3,2061.94526282639,3151.66265554226,-378.90100093479
background,80.3,37.1,5019.10597528023,-4320.40895889518,366.980378820285
background,79.5,31.7,4856.64303957363,2154.63372302072,409.248706626952
background,61.7,17.5,6537.30237670216,2765.40825980964,744.905395453127
background,96.1,15.1,7817.84741595506,138.80886625818,182.905493676258
background,97.1,14.7,7504.08281212051,-634.76977895417,-321.767901354269
background,36.3,12.3,5868.58695160033,3100.57658993158,789.088902975072
background,28.5,8.3,7679.6090885996,1902.10186931609,280.306056123739
background,6.90000000000001,1.69999999999999,10436.5679713885,3046.37491789041,-262.343976618641
background,-7.09999999999999,0.0999999999999943,10382.2460843777,99.1496876996394,-271.40203532084
background,-46.3,-1.10000000000001,10432.7759762892,2856.57525937941,-223.319388650527
background,-4.29999999999998,-2.10000000000001,10395.8048621906,566.65548138026,-273.052001703681
background,-22.5,-8.5,7057.67800155065,2564.99241758607,415.629676310534
background,1.90000000000001,-16.9,6098.98444762378,-1085.34766734514,846.454669590874
background,4.5,-21.9,7626.72246722017,-3516.40771661533,-104.060058396702
background,-46.7,-25.1,4037.80300761501,-10421.0142862567,347.518446120647
background,13.3,-26.9,5599.04973540475,-3794.56336181583,-259.15135910642
background,44.7,-27.3,5940.17521926925,3097.86345181205,33.9976788855636
background,58.5,-28.5,5589.28461825625,3106.69963988811,536.359345158489
background,-44.7,-28.7,3434.57673578349,-11551.736329555,629.576109964158
background,-27.9,-29.3,3456.31186823567,-2670.37621458171,-308.810384614301
background,14.9,-29.9,5589.822796424,-4532.03389848816,-260.915250849416
background,59.3,-31.7,5120.31981799401,3112.29799785605,648.198928701311
background,16.1,-36.1,-13423.2432267689,-2904.2754072096,4764.47425696942
background,15.3,-37.7,-801.150356579391,-4263.2531022615,1639.27700627069
background,52.9,-40.3,-813.400571594587,419.06041147624,1574.95792587466
background,102.9,-53.1,-2527.44041794535,-2084.60377012358,437.10973187285
background,94.1,-54.3,-703.031983491515,3003.7722835704,-223.381801487189
background,132.9,-61.9,7642.11918295268,1854.91357317,-1255.68563274402
background,63.7,-64.5,-21120.1484651844,3445.71921515213,-1612.65935931245
background,107.1,-64.5,-8327.22995333364,3283.74360292362,-870.539288282573
background,8.70000000000002,-67.7,-14021.3501877605,3297.2992740103,-2480.05237682397
background,101.9,-68.1,6882.41294925985,3095.31800468934,-1355.06332993103
background,100.7,-68.5,2832.27129106181,3148.16317924571,-2307.89265958074
background,50.5,-69.1,-43503.2061700113,-3942.4977426728,-1791.87993120132
background,139.7,-70.7,5082.15816873372,1667.33487520447,-2481.79868189852
background,14.7,-71.1,-16852.1922044829,3377.95799205072,-2460.43717938747
background,26.3,-73.3,-38889.1370728976,-2194.13624704451,-654.102906304592
background,13.5,-75.3,-78974.0615839345,-1069.0719607405,4756.18448510713
