background,x,y,PC1,PC2,PC3
background,147.5,80.1,7949.30621799853,-1475.81556122333,-900.024435097555
background,166.9,79.7,7448.6827676703,-6931.92465083299,-549.077232254691
background,115.1,77.7,9133.14837173318,1073.63065779239,-471.668043541532
background,130.3,77.7,9184.31024150687,-659.79118777376,-441.950757255967
background,-157.1,76.5,8730.86505081566,-7067.27145657837,-602.986341824983
background,-3.89999999999998,61.9,-25061.9112656012,-1416.41516799075,2985.94153456616
background,-1.69999999999999,60.7,-27670.4775159369,-1264.96537612222,3941.48651246674
background,51.3,56.5,-8030.08603489891,3210.38734928572,-1551.915590561
background,80.7,53.5,-6759.99001055197,-8759.21199925688,-1037.05332211409
background,8.10000000000002,49.3,3426.48941190903,4095.87331944847,-936.248444599847
background,23.7,45.1,4592.38706630894,4129.41845931443,-309.21958217937
background,57.1,38.5,5128.65242697074,3996.93498242216,252.520421236205
background,-40.7,38.1,-8935.05148094183,722.666351519103,4180.95108208244
background,61.3,35.7,5002.3747007825,3854.3637240919,491.141247313238
background,26.9,35.5,5041.5643123294,4147.90848249784,187.752753483615
background,42.9,33.7,5393.00573329385,4155.29195339199,130.846501917494
background,12.9,23.9,5801.77606904053,4162.8377558555,-40.9850548543857
background,13.3,23.7,5801.77511929994,4162.83689685085,-40.9882218454126
background,92.5,18.1,7386.72103986126,3277.22800571312,-369.098754425897
background,5.70000000000002,12.3,4691.56953864677,3227.30405956766,886.913536857176
background,-11.9,9.5,6547.3034594107,648.778626688136,350.146691552229
background,-3.5,8.5,6405.05433894537,796.730197277026,331.824924790705
background,26.1,5.5,8715.63566409985,2026.08361613682,-443.008827483213
background,-10.1,1.09999999999999,9335.39610833448,1319.84722272829,-434.497534626212
background,-6.89999999999998,0.699999999999989,9339.9315049174,1218.64410247081,-432.100987598204
background,24.7,-0.5,9338.01939356,2316.89099472169,-437.995362468975
background,-32.5,-1.90000000000001,9298.12979197267,2998.30273196089,-423.010523741525
background,-17.7,-3.10000000000001,9272.20130951066,4057.72190144645,-457.441487389673
background,-49.7,-9.90000000000001,4138.28290801692,1906.39400193726,1199.24997363221
background,28.7,-11.1,7046.97436346151,94.7532135032846,155.914037414161
background,-20.3,-11.3,5083.52809166967,3755.33084244211,814.65670558865
background,-17.9,-11.3,5132.43112957492,4157.78045871451,819.39831754516
background,44.9,-12.3,5611.47753784932,4165.89918070771,536.970719993768
background,-37.9,-13.9,4411.78491284046,3240.33651266262,810.527403608881
background,26.3,-15.1,5266.62157143879,2235.03424164809,615.918543584312
background,-39.7,-22.5,5814.03954565019,1409.1690664966,-323.086877738132
background,15.7,-25.1,6739.30771848715,2832.69227783111,-574.809884833636
background,5.10000000000002,-26.5,3355.30255461178,-5404.06918415185,-644.136332947224
background,11.1,-29.7,3823.15242672991,-1319.95122230898,-794.768770662413
background,-39.7,-30.7,5586.1325452144,33.5273055528512,333.428439905601
background,-22.3,-30.9,-6453.96647641112,-2196.91765321584,2280.70033229538
background,-0.699999999999989,-31.5,-8592.98535484005,-7139.9718557432,4105.21936515829
background,126.9,-34.3,5300.19841228044,2512.05992388741,255.254207918024
background,53.9,-35.5,555.677420120984,4020.02019601045,932.599230574334
background,6.5,-37.9,5981.21785495373,2395.69766561191,342.048597684707
background,-33.9,-39.9,8226.06140807581,3567.09963044247,-119.836704379175
background,10.5,-41.9,6853.27272089969,714.803182242404,101.9103038363
background,116.7,-44.9,4495.8772183556,1922.5373476379,161.291319986549
background,90.7,-58.9,-3421.73759742445,2551.63124814739,-524.51589067976
background,82.5,-63.1,-6840.31362824836,3843.19768371968,-553.321949188086
background,25.3,-63.9,-2652.85275511906,889.442716291571,-227.881586875861
background,36.1,-65.1,-3212.51801972834,-2728.83287053654,-71.5966777945757
background,53.1,-65.1,-7361.47779053226,-4119.33260437819,802.783093298454
background,138.9,-67.3,8368.30506560132,-9403.85858449989,-625.979794279173
background,113.1,-69.1,3488.70211512551,2121.69823846703,-2614.40465615679
background,28.9,-69.3,-12549.0346122515,-3422.03421610708,792.501972444826
background,21.7,-70.7,-11663.2299958443,2067.24574401222,-25.24998345893
background,162.9,-72.7,8723.26442573264,-10309.9346620029,-366.062194147022
background,24.3,-80.1,-7926.47226235439,3804.77931685638,-2695.66163876108
background,58.1,-80.1,384.016053147313,2549.07959304788,-2799.98932069003
