species,X,Y,PC1,PC2,PC3
insect.M.distribution130t7.3_PA1_RUN1,20.1294,3.9057,13085.1081709424,-748.363332385307,-256.521019139355
insect.M.distribution130t7.3_PA1_RUN1,32.114,9.2479,11032.2134468808,-3048.92375245807,1098.23230085194
insect.M.distribution130t7.3_PA1_RUN1,32.3254,9.3393,11032.2134468808,-3048.92375245807,1098.23230085194
insect.M.distribution130t7.3_PA1_RUN1,102.8431,49.1864,7767.27233993525,11680.3435247694,-1737.21558203813
insect.M.distribution130t7.3_PA1_RUN1,10.0629,41.6494,12676.4765244562,-2887.16898377118,120.65538707454
insect.M.distribution130t7.3_PA1_RUN1,102.8431,49.1864,7767.27233993525,11680.3435247694,-1737.21558203813
insect.M.distribution130t7.3_PA1_RUN1,9.9871,41.6435,12676.4765244562,-2887.16898377118,120.65538707454
insect.M.distribution130t7.3_PA1_RUN1,31.954,8.993,11032.2134468808,-3048.92375245807,1098.23230085194
insect.M.distribution130t7.3_PA1_RUN1,10.0706,41.6449,12676.4765244562,-2887.16898377118,120.65538707454
insect.M.distribution130t7.3_PA1_RUN1,32.7136,9.5399,11032.1638936068,-3052.01128322289,1098.75703346754
insect.M.distribution130t7.3_PA1_RUN1,7.9127,30.9913,10197.8256514347,2567.9455307286,-452.109893271729
insect.M.distribution130t7.3_PA1_RUN1,32.2925,9.1705,11032.2134468808,-3048.92375245807,1098.23230085194
insect.M.distribution130t7.3_PA1_RUN1,10.0629,41.6494,12676.4765244562,-2887.16898377118,120.65538707454
insect.M.distribution130t7.3_PA1_RUN1,73.2982,38.5307,9804.06243755048,7697.20427411422,-1239.08584116833
insect.M.distribution130t7.3_PA1_RUN1,10.0826,41.6781,12676.4765244562,-2887.16898377118,120.65538707454
insect.M.distribution130t7.3_PA1_RUN1,9.9486,41.6567,12676.4765244562,-2887.16898377118,120.65538707454
insect.M.distribution130t7.3_PA1_RUN1,32.6146,9.4588,11032.1638936068,-3052.01128322289,1098.75703346754
insect.M.distribution130t7.3_PA1_RUN1,31.9867,8.9832,11032.2134468808,-3048.92375245807,1098.23230085194
insect.M.distribution130t7.3_PA1_RUN1,86.0137,16.3077,9431.18360623193,-3001.5443840574,1250.07444126737
insect.M.distribution130t7.3_PA1_RUN1,32.3254,9.3393,11032.2134468808,-3048.92375245807,1098.23230085194
