species,X,Y,PC1,PC2,PC3
insect.M.distribution180t7.1_PA1_RUN1,9.6879,40.4002,3664.50813324736,3516.84071740647,-556.84351230963
insect.M.distribution180t7.1_PA1_RUN1,19.4027,43.0557,3963.9038128744,3847.14925602415,51.0251433629869
insect.M.distribution180t7.1_PA1_RUN1,45.3839,-60.7855,-1402.93525804175,-7951.30010871994,-1363.67225453818
insect.M.distribution180t7.1_PA1_RUN1,37.3313,-25.2967,1963.51292210185,861.321852464936,21.7792395080735
insect.M.distribution180t7.1_PA1_RUN1,85.4407,58.8465,-27045.7154229941,-530.574147517038,2794.69648155034
insect.M.distribution180t7.1_PA1_RUN1,8.773,39.7501,3663.51629562774,3549.05260615633,-556.542031818546
insect.M.distribution180t7.1_PA1_RUN1,45.3463,-60.7939,-1402.93525804175,-7951.30010871994,-1363.67225453818
insect.M.distribution180t7.1_PA1_RUN1,18.7298,41.6271,4380.00029793735,3152.16578025452,-110.533800600908
insect.M.distribution180t7.1_PA1_RUN1,85.7786,59.1674,-26988.8513759288,-2383.29223759153,2777.95182338369
insect.M.distribution180t7.1_PA1_RUN1,99.4583,62.3936,5730.27424011829,-5173.22618417615,-252.320706882397
insect.M.distribution180t7.1_PA1_RUN1,20.4517,38.9757,4004.05810117301,1543.94038716491,48.9485050528425
insect.M.distribution180t7.1_PA1_RUN1,116.5512,42.5179,-1790.29426011536,-8594.41046000769,-1111.30976884625
insect.M.distribution180t7.1_PA1_RUN1,99.4583,62.3936,5730.27424011829,-5173.22618417615,-252.320706882397
insect.M.distribution180t7.1_PA1_RUN1,15.6565,38.2561,4130.23439986996,2311.9833575344,-267.251021713355
insect.M.distribution180t7.1_PA1_RUN1,15.7471,38.2216,4130.23439986996,2311.9833575344,-267.251021713355
insect.M.distribution180t7.1_PA1_RUN1,18.636,41.6102,4380.00029793735,3152.16578025452,-110.533800600908
insect.M.distribution180t7.1_PA1_RUN1,75.2712,41.8813,-33.0289660084394,-8736.78072937349,-283.353592919266
insect.M.distribution180t7.1_PA1_RUN1,85.7786,59.1674,-26988.8513759288,-2383.29223759153,2777.95182338369
insect.M.distribution180t7.1_PA1_RUN1,20.2231,38.6193,4004.05810117301,1543.94038716491,48.9485050528425
insect.M.distribution180t7.1_PA1_RUN1,37.3313,-25.2967,1963.51292210185,861.321852464936,21.7792395080735
insect.M.distribution180t7.1_PA1_RUN1,120.8974,45.1787,-4023.6741942798,-7344.90896429126,-145.397999389969
insect.M.distribution180t7.1_PA1_RUN1,101.203,61.9821,5816.50761348315,-9852.02458492116,-311.451819297823
insect.M.distribution180t7.1_PA1_RUN1,18.7388,41.6621,4380.00029793735,3152.16578025452,-110.533800600908
insect.M.distribution180t7.1_PA1_RUN1,84.9949,59.7733,-27048.7120605002,-433.778325973899,2795.64069744004
insect.M.distribution180t7.1_PA1_RUN1,76.3284,42.1679,-26.0260712943272,-8966.7181580076,-285.267272013527
insect.M.distribution180t7.1_PA1_RUN1,19.443,43.0475,3963.9038128744,3847.14925602415,51.0251433629869
insect.M.distribution180t7.1_PA1_RUN1,9.6879,40.4002,3664.50813324736,3516.84071740647,-556.84351230963
insect.M.distribution180t7.1_PA1_RUN1,20.2061,38.6112,4004.05810117301,1543.94038716491,48.9485050528425
