Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
5.22593E-4,0.052259285,0.023337972,1,0,0
1.15431E-3,0.167690471,0.050134931,0.983333333,0,0
1.27343E-3,0.295033019,0.055023702,0.966666667,0,0
1.88822E-3,0.483854644,0.079477044,0.95,0,0
2.14468E-3,0.698322626,0.089307808,0.933333333,0,0
2.822E-3,0.980523044,0.114289142,0.916666667,0,0
3.00997E-3,1.281520355,0.12098077,0.9,0,0
3.13957E-3,1.595477219,0.125535743,0.883333333,0,0
3.76754E-3,1.972231066,0.14695518,0.866666667,0,0
5.7292E-3,2.545151205,0.207587334,0.85,0,0
6.14611E-3,3.159762525,0.219379428,0.833333333,0,0
6.22868E-3,4.397242109,0.221673339,0.8,0,0
6.23784E-3,5.021026285,0.221926964,0.783333333,0,0
6.42115E-3,5.66314169,0.226968518,0.766666667,0,0
6.64167E-3,6.327308593,0.232947343,0.75,0,0
7.18167E-3,7.045475904,0.247205198,0.733333333,0,0
7.71566E-3,7.8170423,0.260792466,0.716666667,0,0
7.93295E-3,8.610336998,0.266181811,0.7,0,0
8.98214E-3,9.508551467,0.291137145,0.683333333,0,0
9.22634E-3,10.431184974,0.296703674,0.666666667,0,0
9.27032E-3,11.358217187,0.297697117,0.65,0,0
9.79618E-3,12.337834859,0.30935977,0.633333333,0,0
1.03485E-2,13.372680525,0.321198612,0.616666667,0,0
1.14786E-2,14.520544022,0.344203194,0.6,0,0
1.17177E-2,15.692312207,0.348870594,0.583333333,0,0
1.25677E-2,16.949077779,0.364941558,0.566666667,0,0
1.28394E-2,18.233016812,0.369913365,0.55,0,0
1.33889E-2,19.571905408,0.379733071,0.533333333,0,0
1.42159E-2,20.993490476,0.393947557,0.516666667,0,0
1.49738E-2,22.490872968,0.406415718,0.5,0,0
1.58905E-2,24.079921727,0.420825478,0.483333333,0,0
1.5918E-2,25.671721453,0.421247119,0.466666667,0,0
1.60193E-2,27.273655564,0.422795137,0.45,0,0
1.61165E-2,28.508119969,0.424271301,0.433333333,0,0
1.61464E-2,28.888296255,0.424724393,0.433333333,0.333333333,0
1.63508E-2,30.523377238,0.427800955,0.416666667,0.333333333,0
1.68516E-2,32.208534306,0.435200872,0.4,0.333333333,0
1.786E-2,33.99453363,0.44953662,0.383333333,0.333333333,0
1.85325E-2,35.847787825,0.458699789,0.366666667,0.333333333,0
1.8697E-2,37.717485123,0.460893865,0.35,0.333333333,0
1.89971E-2,39.617197675,0.464853402,0.333333333,0.333333333,0
1.93837E-2,41.555564739,0.469867728,0.316666667,0.333333333,0
2.03535E-2,43.59091683,0.482044625,0.3,0.333333333,0
2.0666E-2,45.65752177,0.485850258,0.283333333,0.333333333,0
2.12537E-2,47.782890328,0.492856488,0.266666667,0.333333333,0
2.15584E-2,49.938733803,0.496415269,0.25,0.333333333,0
2.22928E-2,52.168012127,0.504789027,0.233333333,0.333333333,0
2.6205E-2,54.788512859,0.545088234,0.216666667,0.333333333,0
2.88695E-2,57.67545967,0.568976926,0.2,0.333333333,0
3.08039E-2,60.755853687,0.584806488,0.183333333,0.333333333,0
3.43572E-2,64.191571925,0.611044484,0.166666667,0.333333333,0
3.44207E-2,67.633645453,0.611483621,0.15,0.333333333,0
3.53271E-2,71.166351671,0.617639953,0.133333333,0.333333333,0
3.60984E-2,74.776192123,0.622727752,0.116666667,0.333333333,0
3.65842E-2,78.434616716,0.625863454,0.1,0.333333333,0
3.94261E-2,82.377230668,0.643209732,0.083333333,0.333333333,0
4.12718E-2,86.504415566,0.65363916,0.066666667,0.333333333,0
4.36905E-2,90.873462494,0.666416951,0.05,0.666666667,0
4.41364E-2,95.287099547,0.668670455,0.033333333,0.666666667,0
4.7129E-2,100,0.683040967,0.016666667,0.666666667,0
5.1729E-2,100,0.70285107,0,0.666666667,0
