X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
9.9701,40.4731,train,0.08346196504404094,87.97112771271497,0.7581444710603019
123.8358,-60.614,train,0.0049102038930002485,2.7085558922677335,0.15570455541649314
100.9356,46.8891,train,0.1671014115833824,100.0,0.8625630837615764
17.398,41.9086,train,0.071794796421879,86.03351131876288,0.7294737767214812
21.9358,2.6891,train,0.03168038328530303,65.69386440905011,0.5433508937406248
-7.2496,-7.4464,train,0.034864309738517084,74.05021342232902,0.5669961870913691
102.1312,48.4123,train,0.08355963786115783,87.9873488580177,0.7583588627521699
94.4457,45.9801,train,0.1531999952763245,99.5528556415349,0.8519384995237459
94.2995,45.9759,train,0.13301245664458222,96.20029270638186,0.8332148626193452
-33.5753,-33.3862,train,0.005952422993193306,6.039408856543797,0.1827151575009171
37.9139,40.2133,train,0.02179509107801348,41.29910688265595,0.4501232191769093
-7.2042,-7.4603,train,0.034864309738517084,74.05021342232902,0.5669961870913691
-7.1822,-7.3787,train,0.05103644855606728,80.92237618332597,0.6571642320165625
14.1412,40.3278,train,0.05528380252020824,82.270891351159,0.6749418273830251
-7.2108,-7.3954,train,0.05103644855606728,80.92237618332597,0.6571642320165625
