Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
2.73156E-4,0.027315632,0.012905347,1,0,0
4.88988E-4,0.076214426,0.022869176,0.983333333,0,0
5.23031E-4,0.128517493,0.024422415,0.966666667,0,0
1.29541E-3,0.25805845,0.05838232,0.95,0,0
1.44654E-3,0.402712115,0.064752375,0.933333333,0,0
3.15223E-3,0.717934795,0.131095857,0.916666667,0,0
3.92811E-3,1.110745491,0.158256857,0.9,0,0
4.42267E-3,1.553012392,0.174701003,0.883333333,0,0
6.2911E-3,2.182122294,0.231425879,0.866666667,0,0
6.52278E-3,2.834399857,0.237920708,0.85,0,0
6.65707E-3,3.500106554,0.241635426,0.833333333,0,0
6.77481E-3,4.177587233,0.244862635,0.816666667,0,0
7.08152E-3,4.885739079,0.253141942,0.8,0,0
7.68149E-3,6.362040174,0.268823612,0.766666667,0,0
7.86638E-3,7.148678629,0.273524297,0.75,0,0
9.01302E-3,8.049980251,0.301378246,0.733333333,0,0
9.42703E-3,8.99268362,0.310917873,0.716666667,0,0
9.75113E-3,9.967796353,0.318205641,0.7,0,0
1.0025E-2,10.970292053,0.324244063,0.683333333,0,0
1.02182E-2,11.992114896,0.328442046,0.666666667,0,0
1.10132E-2,13.09343784,0.345175129,0.65,0,0
1.10354E-2,14.196974931,0.345629233,0.633333333,0,0
1.17267E-2,15.369643579,0.359497454,0.616666667,0,0
1.29039E-2,16.660037555,0.381808178,0.6,0,0
1.46801E-2,18.128052222,0.412675204,0.583333333,0,0
1.53112E-2,19.659174921,0.422912941,0.566666667,0,0
1.55678E-2,21.215951007,0.426973264,0.55,0,0
1.59762E-2,22.813573728,0.433321709,0.533333333,0,0
1.62323E-2,24.436805534,0.437230664,0.516666667,0,0
1.65825E-2,26.095055165,0.442489292,0.5,0,0
1.67687E-2,27.771925518,0.445245742,0.483333333,0,0
1.72332E-2,28.662620831,0.452003902,0.466666667,0,0
1.76912E-2,29.541048681,0.458509623,0.466666667,0.333333333,0
1.77528E-2,31.316330495,0.45937255,0.45,0.333333333,0
1.78927E-2,33.105597418,0.461321914,0.433333333,0.333333333,0
1.81313E-2,34.91872801,0.464615975,0.416666667,0.333333333,0
1.85767E-2,36.776402517,0.4706581,0.4,0.333333333,0
1.8933E-2,38.669704142,0.475393431,0.383333333,0.333333333,0
1.91825E-2,40.587950557,0.478658822,0.366666667,0.333333333,0
1.93742E-2,42.525374574,0.481141753,0.35,0.333333333,0
1.9511E-2,44.476479361,0.482898603,0.333333333,0.333333333,0
1.95783E-2,46.434307191,0.483757607,0.316666667,0.333333333,0
1.96147E-2,48.395778825,0.484221984,0.3,0.333333333,0
1.98851E-2,50.384289278,0.487641965,0.283333333,0.333333333,0
2.01119E-2,52.395478594,0.490475701,0.266666667,0.333333333,0
2.01667E-2,54.412146705,0.491155585,0.25,0.333333333,0
2.08221E-2,56.494353741,0.49915009,0.233333333,0.333333333,0
2.20346E-2,58.69781673,0.513297403,0.216666667,0.333333333,0
2.22439E-2,60.922205167,0.51565837,0.2,0.333333333,0
2.94857E-2,63.870775585,0.585281366,0.183333333,0.333333333,0
3.03528E-2,66.906055276,0.59229852,0.166666667,0.333333333,0
3.06137E-2,69.967422575,0.594363488,0.15,0.333333333,0
3.16931E-2,70.810056781,0.602689954,0.133333333,0.333333333,0
3.51115E-2,73.478575006,0.626941095,0.133333333,0.666666667,0
3.54392E-2,77.022499706,0.629111432,0.116666667,0.666666667,0
3.56055E-2,80.583053963,0.630203091,0.1,0.666666667,0
3.64448E-2,84.227529178,0.635615532,0.083333333,0.666666667,0
3.70997E-2,87.937502646,0.639730971,0.066666667,0.666666667,0
3.90723E-2,91.83034422,0.651582098,0.05,0.666666667,0
3.97604E-2,95.821542274,0.655534853,0.033333333,1,0
4.17846E-2,100,0.666659329,0.016666667,1,0
