Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
2.64848E-11,0.000000003,0,0.75,0,0
1.18933E-10,0.000000015,0.000000001,0.733333333,0,0
2.92998E-10,0.000000044,0.000000001,0.716666667,0,0
4.24582E-10,0.000000117,0.000000002,0.683333333,0,0
1.81811E-9,0.000000423,0.000000009,0.633333333,0,0
1.06155E-8,0.000001718,0.000000052,0.6,0,0
1.5248E-8,0.000003243,0.000000075,0.583333333,0,0
2.18674E-8,0.000010701,0.000000107,0.516666667,0,0
5.88015E-8,0.000028639,0.000000289,0.45,0,0
2.82221E-7,0.000056861,0.000001387,0.433333333,0,0
3.61052E-7,0.000121767,0.000001775,0.4,0,0
1.71503E-6,0.000404239,0.000008431,0.366666667,0,0
1.43305E-5,0.001837293,0.000070443,0.35,0,0
1.9402E-5,0.003777495,0.00009537,0.333333333,0,0
5.89983E-5,0.009677322,0.000289948,0.316666667,0,0
1.1613E-4,0.021290349,0.000570564,0.3,0,0
2.07298E-4,0.042020198,0.001018029,0.283333333,0,0
3.05469E-4,0.072567064,0.001499414,0.266666667,0,0
9.53243E-4,0.167891323,0.004664226,0.25,0,0
1.03142E-3,0.271032865,0.005044797,0.233333333,0,0
1.83011E-3,0.454043566,0.008916476,0.216666667,0,0
2.66902E-3,0.720945218,0.0129508,0.2,0,0
6.71653E-3,1.392598397,0.031962717,0.183333333,0,0
6.82495E-3,2.075093874,0.032461932,0.166666667,0,0
7.82668E-3,2.857762115,0.03704998,0.15,0,0
1.91452E-2,4.77228083,0.086020615,0.133333333,0,0
1.99442E-2,6.766701542,0.089290109,0.116666667,0,0
2.26153E-2,9.028229011,0.100052007,0.1,0,0
3.15404E-2,12.182268493,0.134237116,0.083333333,0,0
6.01992E-2,18.202189637,0.228356765,0.066666667,0,0
9.16362E-2,27.365814205,0.310572213,0.05,0,0
2.54745E-1,52.84035362,0.556011962,0.033333333,0,0
4.13544E-1,87.375110442,0.670288939,0.016666667,0,0
4.71596E-1,100,0.698644473,0.016666667,0.5,0
1E0,100,0.83096514,0,0.5,0
