Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
4.77112E-8,0.000004771,0.000001869,1,0,0
2.03822E-4,0.020386999,0.007921894,0.983333333,0,0
4.8634E-4,0.069021046,0.018697131,0.966666667,0,0
5.15469E-4,0.120567947,0.019794797,0.95,0,0
1.19838E-3,0.240405812,0.044843558,0.933333333,0,0
1.30658E-3,0.371063706,0.048695271,0.916666667,0,0
1.45636E-3,0.516699392,0.053976088,0.9,0,0
1.57883E-3,0.674582615,0.058250905,0.883333333,0,0
2.13579E-3,0.888161891,0.077213268,0.866666667,0,0
2.32259E-3,1.120420638,0.083403056,0.85,0,0
2.85245E-3,1.405665368,0.100517532,0.833333333,0,0
3.15943E-3,1.721608438,0.110143821,0.816666667,0,0
3.75857E-3,2.09746567,0.128350169,0.8,0,0
3.96546E-3,2.494012091,0.13446524,0.783333333,0,0
4.15694E-3,2.909705609,0.140048564,0.766666667,0,0
4.37734E-3,3.347439258,0.146386979,0.75,0,0
4.92393E-3,3.839832279,0.161710244,0.733333333,0,0
5.90426E-3,4.430258637,0.187857823,0.716666667,0,0
5.91091E-3,5.021349513,0.1880295,0.7,0,0
6.37519E-3,6.249959195,0.199846959,0.666666667,0,0
7.31548E-3,6.98150733,0.22275694,0.65,0,0
8.43255E-3,7.824762307,0.248325025,0.633333333,0,0
8.76938E-3,8.70170024,0.255707726,0.616666667,0,0
8.82118E-3,9.583818163,0.256830241,0.6,0,0
8.86044E-3,10.469862214,0.257678787,0.583333333,0,0
9.90918E-3,11.460780246,0.27964905,0.566666667,0,0
1.00072E-2,12.461500374,0.281636238,0.55,0,0
1.00561E-2,13.467114682,0.282624341,0.533333333,0,0
1.0079E-2,14.475013509,0.283084641,0.516666667,0,0
1.03988E-2,15.514893774,0.289467006,0.5,0,0
1.25453E-2,16.769421416,0.329528021,0.483333333,0,0
1.43491E-2,18.204330489,0.359858544,0.466666667,0,0
1.46737E-2,19.67170413,0.365028316,0.45,0,0
1.48744E-2,21.159146547,0.368182582,0.433333333,0,0
1.52301E-2,22.682160144,0.373697078,0.416666667,0,0
1.64577E-2,23.974380828,0.392010279,0.4,0,0
1.68288E-2,24.365044766,0.397337742,0.4,0.333333333,0
1.79114E-2,26.156183564,0.412357514,0.383333333,0.333333333,0
1.83828E-2,27.994462635,0.418666536,0.366666667,0.333333333,0
1.87735E-2,29.871812716,0.423793843,0.35,0.333333333,0
1.93991E-2,31.811717949,0.431817281,0.333333333,0.333333333,0
2.08405E-2,33.895764923,0.449480978,0.316666667,0.333333333,0
2.08501E-2,35.980775917,0.449595416,0.3,0.333333333,0
2.20077E-2,38.181545719,0.462999654,0.283333333,0.333333333,0
2.35105E-2,40.532597788,0.47945739,0.266666667,0.333333333,0
2.45188E-2,42.984481261,0.489945569,0.25,0.333333333,0
2.55711E-2,45.541586538,0.500449057,0.233333333,0.333333333,0
2.74029E-2,48.281874624,0.517738406,0.216666667,0.333333333,0
2.82882E-2,51.110699029,0.525672798,0.2,0.333333333,0
2.84407E-2,53.95476454,0.5270124,0.183333333,0.333333333,0
3.02137E-2,56.976135372,0.542058134,0.166666667,0.333333333,0
3.39341E-2,60.369548143,0.570711954,0.15,0.333333333,0
3.64672E-2,64.016271069,0.588253303,0.133333333,0.333333333,0
3.69607E-2,67.712339843,0.591504918,0.116666667,0.333333333,0
4.23756E-2,71.949902186,0.624081486,0.1,0.333333333,0
4.40941E-2,76.359316458,0.633360855,0.083333333,0.333333333,0
5.06121E-2,81.420522774,0.664747929,0.066666667,0.333333333,0
5.24366E-2,86.664179964,0.672593706,0.05,0.333333333,0
5.35144E-2,88.393328634,0.67705841,0.033333333,0.333333333,0
5.59224E-2,92.256417976,0.686606106,0.033333333,0.666666667,0
7.74358E-2,100,0.752088977,0.016666667,0.666666667,0
8.26614E-2,100,0.764063389,0,0.666666667,0
