species,X,Y,PC1,PC2,PC3
insect.M.distribution240t9.1_PA2_RUN2,-8.8925,-67.8316,1525.00085457022,-2581.31157556775,-1660.46251966807
insect.M.distribution240t9.1_PA2_RUN2,17.5665,16.2724,4205.80413786475,-1417.80625368528,633.448547942829
insect.M.distribution240t9.1_PA2_RUN2,-18.7637,-51.8269,6911.63790224668,-2801.78825276737,-1182.19620820936
insect.M.distribution240t9.1_PA2_RUN2,-5.9533,-68.7697,463.043092184387,-5257.05331138557,-1926.95612935801
insect.M.distribution240t9.1_PA2_RUN2,84.5325,38.9042,2425.36095235947,-6127.69981577125,345.597322206159
insect.M.distribution240t9.1_PA2_RUN2,-6.1894,-67.6102,394.695301032312,-6156.88225465864,-1912.22127831178
insect.M.distribution240t9.1_PA2_RUN2,120.4312,-69.5642,7272.8472949826,1582.18475694444,-1711.33235398411
insect.M.distribution240t9.1_PA2_RUN2,84.5325,38.9042,2425.36095235947,-6127.69981577125,345.597322206159
insect.M.distribution240t9.1_PA2_RUN2,-13.8562,-2.712,7638.543192213,-4554.9953992362,-1625.77896390673
insect.M.distribution240t9.1_PA2_RUN2,-7.7689,-68.1295,1401.60390593926,-4205.85507894302,-1633.85852117118
insect.M.distribution240t9.1_PA2_RUN2,7.2247,-45.6518,6123.72405121465,-1732.69126768055,-789.467652226133
insect.M.distribution240t9.1_PA2_RUN2,15.9908,13.9658,5261.08309356114,-1924.05840564171,61.4025888545345
insect.M.distribution240t9.1_PA2_RUN2,62.3107,44.6587,-879.080791071538,-4185.4254654027,363.882808379778
insect.M.distribution240t9.1_PA2_RUN2,-37.7621,-49.8895,8022.99325498867,448.988447891747,-1678.7789222584
insect.M.distribution240t9.1_PA2_RUN2,0.9348,-67.0728,3024.18236148039,-9738.08028288616,-1410.28017320353
insect.M.distribution240t9.1_PA2_RUN2,19.0347,8.5284,6778.70476323042,3944.54491128592,-848.421020421416
insect.M.distribution240t9.1_PA2_RUN2,17.5665,16.2724,4205.80413786475,-1417.80625368528,633.448547942829
insect.M.distribution240t9.1_PA2_RUN2,101.564,19.9446,4925.3084507353,2679.53966805599,-1133.30265320665
insect.M.distribution240t9.1_PA2_RUN2,16.3018,14.4689,5248.85088306094,-2085.08690683988,64.0403471216803
insect.M.distribution240t9.1_PA2_RUN2,-8.8925,-67.8316,1525.00085457022,-2581.31157556775,-1660.46251966807
insect.M.distribution240t9.1_PA2_RUN2,17.6125,16.0378,4205.80413786475,-1417.80625368528,633.448547942829
insect.M.distribution240t9.1_PA2_RUN2,23.0619,20.3396,4568.02738911243,3671.28835065496,414.293058954076
insect.M.distribution240t9.1_PA2_RUN2,-7.7689,-68.1295,1401.60390593926,-4205.85507894302,-1633.85852117118
insect.M.distribution240t9.1_PA2_RUN2,-39.3357,-48.9977,7578.92132751865,-5397.22196841737,-1583.03499551889
insect.M.distribution240t9.1_PA2_RUN2,62.0103,48.6024,-1801.9134340594,-1033.58130969219,913.239434239094
insect.M.distribution240t9.1_PA2_RUN2,17.1558,13.3275,5320.23540862523,-1145.36453765132,48.6470088401539
insect.M.distribution240t9.1_PA2_RUN2,87.6578,39.4044,2761.50183467908,-4555.38290481106,325.389417980323
insect.M.distribution240t9.1_PA2_RUN2,20.5969,7.9408,6781.3214110614,3978.98513926472,-848.985733817414
insect.M.distribution240t9.1_PA2_RUN2,84.5325,38.9042,2425.36095235947,-6127.69981577125,345.597322206159
insect.M.distribution240t9.1_PA2_RUN2,16.5817,16.3033,4266.5088871984,-618.621264932033,620.36055102374
insect.M.distribution240t9.1_PA2_RUN2,16.381,14.3632,5248.85088306094,-2085.08690683988,64.0403471216803
insect.M.distribution240t9.1_PA2_RUN2,0.2033,-68.0718,-3582.19073559213,-9428.79724153922,-2497.8832098184
insect.M.distribution240t9.1_PA2_RUN2,-3.2803,-67.0039,3825.67608042307,-7984.68522583351,-1484.30139018099
insect.M.distribution240t9.1_PA2_RUN2,-2.23,-68.5946,-1664.17011754749,-8556.40768732665,-2300.09963717784
insect.M.distribution240t9.1_PA2_RUN2,-18.7637,-51.8269,6911.63790224668,-2801.78825276737,-1182.19620820936
insect.M.distribution240t9.1_PA2_RUN2,17.7083,16.3552,4205.80413786475,-1417.80625368528,633.448547942829
insect.M.distribution240t9.1_PA2_RUN2,0.9348,-67.0728,3024.18236148039,-9738.08028288616,-1410.28017320353
insect.M.distribution240t9.1_PA2_RUN2,-5.8662,-68.8416,628.882511407221,-3073.71757802028,-1962.70952260404
