X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
10.7859,32.6553,train,0.020506137151214358,57.95054773305436,0.5192901396527508
91.6036,28.9099,train,0.021083132651200695,59.97027387054201,0.5262129405177566
10.7666,32.6534,train,0.020506137151214358,57.95054773305436,0.5192901396527508
29.5466,40.7095,train,0.027502408192860865,88.36003735539701,0.5916397654410902
1.5912,-50.8041,train,0.0395859578575775,98.8600227342575,0.6758903812616065
102.3723,-58.511,train,0.021781968446136186,66.03740791878016,0.5343351646185934
102.2298,-58.5503,train,0.021781968446136186,66.03740791878016,0.5343351646185934
11.9309,35.4279,train,0.02742868388517856,88.11881081637198,0.5909910860375666
-32.0802,-45.4725,train,0.021386061947881545,61.91187833931331,0.5297682678538087
113.3359,47.9227,train,0.018890705842336996,47.97812447803987,0.49878617936144504
1.4967,-51.8153,train,0.03553743066749907,97.08279432546375,0.6518227970288548
-23.3874,10.1504,train,0.01733462165780945,40.239253954511476,0.4773106970258446
102.3863,-58.5007,train,0.021781968446136186,66.03740791878016,0.5343351646185934
8.3977,34.0762,train,0.024180801330571204,80.78843317579546,0.5602147483372486
