Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
7.05329E-5,0.00705329,0.002851366,1,0,0
2.26483E-4,0.0297016,0.009098456,0.983333333,0,0
6.45469E-4,0.094248528,0.025501065,0.966666667,0,0
9.95354E-4,0.193783935,0.038788067,0.95,0,0
1.30864E-3,0.324648146,0.050381538,0.933333333,0,0
1.44639E-3,0.469287052,0.055390926,0.916666667,0,0
1.70491E-3,0.639778341,0.06465128,0.9,0,0
2.07984E-3,1.018253492,0.077763091,0.866666667,0,0
2.83439E-3,1.301692835,0.1030674,0.85,0,0
3.63566E-3,1.665258695,0.128461001,0.833333333,0,0
3.70833E-3,2.036091747,0.130693174,0.816666667,0,0
4.12008E-3,2.448099838,0.143127569,0.8,0,0
4.15429E-3,2.863528514,0.144144563,0.783333333,0,0
4.42409E-3,3.305937424,0.152082381,0.766666667,0,0
4.50984E-3,3.756921837,0.154574621,0.75,0,0
6.08248E-3,4.365169603,0.197813984,0.733333333,0,0
6.10047E-3,4.975216598,0.198283104,0.716666667,0,0
6.17944E-3,5.593160359,0.200335586,0.7,0,0
6.19958E-3,6.213118148,0.20085738,0.683333333,0,0
6.25417E-3,6.838535167,0.202268337,0.666666667,0,0
6.48351E-3,7.486886561,0.208141778,0.65,0,0
8.24045E-3,8.310931992,0.250420654,0.633333333,0,0
9.23706E-3,9.234638361,0.272455181,0.616666667,0,0
9.49191E-3,10.18382929,0.277883254,0.6,0,0
1.0136E-2,11.19742913,0.291247647,0.583333333,0,0
1.02047E-2,12.217896832,0.292643552,0.566666667,0,0
1.10807E-2,13.325966663,0.309978284,0.55,0,0
1.1223E-2,14.448263801,0.312713707,0.533333333,0,0
1.15791E-2,15.606170854,0.319466131,0.516666667,0,0
1.24762E-2,16.853792905,0.335904057,0.5,0,0
1.32257E-2,18.176366287,0.349040136,0.483333333,0,0
1.33757E-2,19.51393437,0.351605993,0.466666667,0,0
1.41076E-2,20.92469104,0.363845014,0.45,0,0
1.49992E-2,22.424611317,0.378145175,0.433333333,0,0
1.50303E-2,23.927640967,0.378632268,0.416666667,0,0
1.66593E-2,25.593570531,0.403125926,0.4,0,0
1.80154E-2,27.395107194,0.422089792,0.383333333,0,0
1.85868E-2,29.253785186,0.429724576,0.366666667,0,0
1.89114E-2,31.144921113,0.433972187,0.35,0,0
1.91818E-2,33.063098019,0.437462888,0.333333333,0,0
2.01989E-2,35.082983243,0.450215569,0.316666667,0.333333333,0
2.03367E-2,37.116657021,0.451900074,0.3,0.333333333,0
2.10728E-2,39.223933602,0.460720097,0.283333333,0.333333333,0
2.15712E-2,41.381052955,0.466533427,0.266666667,0.333333333,0
2.29105E-2,43.672104131,0.481550955,0.25,0.333333333,0
2.39245E-2,46.064550083,0.492369546,0.233333333,0.333333333,0
2.69028E-2,48.75482829,0.521687427,0.216666667,0.333333333,0
2.73128E-2,51.486105357,0.525460173,0.2,0.333333333,0
2.97772E-2,54.463825575,0.546940744,0.183333333,0.333333333,0
3.40741E-2,57.871233847,0.580082367,0.166666667,0.333333333,0
4.08001E-2,61.951244445,0.623224937,0.15,0.333333333,0
4.18491E-2,66.136159376,0.629167243,0.133333333,0.333333333,0
4.31701E-2,70.453167285,0.636388239,0.116666667,0.333333333,0
4.50889E-2,74.962055362,0.646390391,0.1,0.333333333,0
4.63994E-2,79.601995683,0.652911333,0.083333333,0.333333333,0
4.67016E-2,80.834611806,0.654380839,0.066666667,0.333333333,0
4.75654E-2,84.358535006,0.658514187,0.066666667,0.666666667,0
4.8173E-2,89.175838444,0.661362946,0.05,0.666666667,0
4.92327E-2,94.099110112,0.666218886,0.033333333,0.666666667,0
5.19686E-2,95.750501774,0.678135109,0.016666667,0.666666667,0
5.90089E-2,100,0.705216307,0.016666667,1,0
