Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
9.96447E-8,0.000009964,0.000004366,0.966666667,0,0
8.71199E-6,0.000881163,0.00038158,0.95,0,0
6.24535E-5,0.007126514,0.002729004,0.933333333,0,0
8.83761E-4,0.09550264,0.037279434,0.916666667,0,0
1.33552E-3,0.229054696,0.055282376,0.9,0,0
1.47159E-3,0.376213228,0.060573459,0.883333333,0,0
1.50721E-3,0.526934328,0.061949041,0.866666667,0,0
2.1623E-3,0.743164386,0.086544152,0.85,0,0
3.59109E-3,1.102273533,0.135955472,0.833333333,0,0
3.75722E-3,1.477995193,0.141355784,0.816666667,0,0
4.17388E-3,1.895383391,0.154608132,0.8,0,0
5.33243E-3,2.264097847,0.189395009,0.783333333,0,0
6.08626E-3,2.504009768,0.210532493,0.783333333,0.071428571,0
6.65092E-3,3.169101363,0.225657052,0.766666667,0.071428571,0
6.83529E-3,3.685192054,0.230470926,0.75,0.071428571,0
6.89733E-3,3.85883388,0.232077155,0.75,0.142857143,0
8.39289E-3,4.449719043,0.268868976,0.733333333,0.142857143,0
9.23467E-3,4.782300798,0.2880675,0.733333333,0.214285714,0
9.75527E-3,5.757827689,0.299444285,0.716666667,0.214285714,0
9.77037E-3,6.734864765,0.299768885,0.7,0.214285714,0
9.84305E-3,7.719170164,0.301326943,0.683333333,0.214285714,0
1.00121E-2,8.72037913,0.304923765,0.666666667,0.214285714,0
1.00457E-2,9.724947853,0.305634262,0.65,0.214285714,0
1.09476E-2,10.81971051,0.324179445,0.633333333,0.214285714,0
1.09749E-2,11.917196619,0.324724031,0.616666667,0.214285714,0
1.26334E-2,13.18053719,0.356311741,0.6,0.214285714,0
1.2726E-2,14.453140902,0.35798904,0.583333333,0.214285714,0
1.28065E-2,15.733786499,0.35943813,0.566666667,0.214285714,0
1.30193E-2,17.03571632,0.363242016,0.55,0.214285714,0
1.33813E-2,18.373843231,0.369608396,0.533333333,0.214285714,0
1.35661E-2,19.73045483,0.372810647,0.516666667,0.214285714,0
1.36474E-2,21.095193124,0.374208226,0.5,0.214285714,0
1.3671E-2,22.462294751,0.37461349,0.483333333,0.214285714,0
1.51036E-2,23.972650939,0.398235541,0.466666667,0.214285714,0
1.63291E-2,25.605561989,0.417072287,0.45,0.214285714,0
1.65612E-2,27.261680601,0.420507283,0.433333333,0.214285714,0
1.84601E-2,29.107689129,0.447162457,0.416666667,0.214285714,0
1.85496E-2,30.962649853,0.448358696,0.4,0.214285714,0
1.87433E-2,32.836983537,0.450929771,0.383333333,0.214285714,0
1.94999E-2,34.78697811,0.460745604,0.366666667,0.214285714,0
2.00304E-2,36.790015936,0.467420467,0.35,0.214285714,0
2.06932E-2,38.85933123,0.475532011,0.333333333,0.214285714,0
2.32299E-2,41.182320935,0.504421647,0.316666667,0.214285714,0
2.35583E-2,43.538149025,0.507930416,0.3,0.214285714,0
2.41215E-2,45.95030036,0.51383423,0.283333333,0.214285714,0
2.59688E-2,47.398161996,0.532240579,0.266666667,0.214285714,0
2.75699E-2,48.65313621,0.54710303,0.266666667,0.285714286,0
2.85275E-2,51.567965751,0.555548856,0.25,0.357142857,0
2.86254E-2,54.430505939,0.55639438,0.233333333,0.357142857,0
2.87124E-2,57.301747639,0.557143392,0.216666667,0.357142857,0
2.87687E-2,60.178621581,0.55762686,0.2,0.357142857,0
2.90079E-2,63.079407027,0.559667706,0.183333333,0.357142857,0
3.00133E-2,66.080737652,0.568047094,0.166666667,0.357142857,0
3.01631E-2,69.097045127,0.569268045,0.15,0.357142857,0
3.0782E-2,72.175242667,0.574241129,0.133333333,0.357142857,0
3.09056E-2,75.265800687,0.575220611,0.116666667,0.357142857,0
3.59411E-2,78.859914852,0.611620629,0.1,0.357142857,0
3.67198E-2,82.531894742,0.616699601,0.083333333,0.357142857,0
3.72189E-2,83.502101352,0.619886026,0.066666667,0.357142857,0
3.84368E-2,85.869444388,0.627443105,0.066666667,0.5,0
3.87113E-2,86.403029292,0.629105113,0.066666667,0.571428571,0
3.99413E-2,90.397163712,0.636373617,0.05,0.571428571,0
4.04052E-2,92.342743911,0.639041535,0.033333333,0.571428571,0
4.0917E-2,94.488860005,0.641939398,0.033333333,0.857142857,0
5.51114E-2,100,0.707154401,0.016666667,0.857142857,0
2.53607E-1,100,0.917437814,0,0.857142857,0
