X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
19.9887,13.6431,train,2.9958164302120482,100.0,0.9765810090075503
31.8405,45.1568,train,6.302418218951968E-4,0.42764491353404277,0.008696385938911588
27.1721,18.9361,train,0.13128899697818752,59.63168060448315,0.6463284920231981
53.1845,-52.0881,train,0.012456651214302587,8.94033854936263,0.14776905638683607
19.8725,13.7334,train,2.9958164302120482,100.0,0.9765810090075503
21.1241,15.519,train,2.8335686375526965,100.0,0.9752732144183872
20.3082,15.5946,train,2.1873380896427066,100.0,0.9682002023369375
19.912,13.6439,train,2.9958164302120482,100.0,0.9765810090075503
19.8917,13.6869,train,2.9958164302120482,100.0,0.9765810090075503
19.8652,13.6132,train,2.9958164302120482,100.0,0.9765810090075503
58.0375,49.8423,train,7.464411790030767E-4,0.45978091450238356,0.0102832737393673
