background,x,y,PC1,PC2,PC3
background,117.7,74.5,-19322.1729145824,-1118.72347857605,391.167447020662
background,113.3,70.5,-39028.0928454282,3793.21859455565,6118.39954369566
background,22.1,65.3,5102.77296845306,1714.59116740812,-545.520324023679
background,38.1,63.7,-1936.94261457496,3014.37227538384,-2079.26565553546
background,49.3,54.7,764.270577101442,1482.40397127043,-1123.99647772112
background,-10.1,53.7,4879.4842931962,-3773.85595468199,-255.007418807169
background,26.7,51.7,2881.19569709126,1865.27857154132,-896.755660860939
background,-15.1,51.1,4760.12561241709,1198.91618916526,-139.28477321767
background,33.7,49.5,2563.56105980277,1647.64376072966,-939.517886163634
background,55.3,49.1,1185.16101884402,2892.33452686041,-1181.23286991878
background,46.7,45.9,1992.03133328654,3164.60973966415,-396.62556989885
background,94.9,41.7,-785.041497741306,146.071241948938,180.650201498972
background,118.7,40.5,-6974.45994541573,2161.29619672814,-174.286898003806
background,117.5,36.1,-5687.03266977037,-227.542511110734,43.138277609608
background,-14.1,33.7,-7938.10133324058,-3395.52573834367,1836.3415774112
background,-25.9,28.5,1615.35641371103,987.69304534274,-71.7233218521749
background,-44.7,26.5,-419.127622102473,1219.61088219349,148.175825648254
background,12.9,23.9,1488.27969591382,4084.85826060787,183.668285855838
background,-21.7,16.5,-377.166029437553,-3207.02005602859,1467.89518865976
background,-35.1,8.69999999999999,3974.43379918259,-317.908068144525,181.533756707887
background,109.7,7.3,4569.3385540824,2223.13077382537,-157.876637935099
background,11.1,1.09999999999999,5481.05615782932,35.3682976590326,-344.002477173897
background,-1.09999999999999,-0.100000000000009,5442.88575387245,-266.266619249649,-334.970348996321
background,16.7,-0.300000000000011,5355.38636922824,-910.990988370428,-319.296992539123
background,-36.9,-1.7,4639.8416944622,-5977.54580677257,-203.811273918464
background,19.9,-2.10000000000001,5767.74667764495,1992.07973636811,-384.38864020284
background,-26.5,-3.7,4626.87243336291,-6051.45975994703,-203.214675327199
background,-23.3,-5.90000000000001,4938.5400933529,-3115.50523768688,-274.436268539957
background,27.5,-6.5,5587.58556119963,1238.45154948443,-390.854200188572
background,28.1,-7.5,4154.80853347796,1311.35986241152,-329.10983606588
background,13.3,-9.30000000000001,4083.45468710356,252.064707682605,-302.797589460457
background,-16.7,-12.7,2043.99937392117,-1124.26659778853,709.605192095721
background,-34.9,-15.3,1964.97088525343,2808.34801203771,655.355089094328
background,8.70000000000002,-17.9,1343.5903695398,-244.210335058986,727.635386027649
background,-22.1,-18.3,1587.90490516722,-44.5923993851704,685.652014039708
background,21.9,-21.5,1328.96772514657,2391.01500012009,547.976445442384
background,13.9,-23.9,2121.74904943037,2851.56795950589,54.40710096198
background,7.10000000000002,-24.9,1724.15754899162,1022.99460063406,301.337704727032
background,-11.9,-27.1,1873.93627099829,-2034.98871550363,-464.925862107314
background,-23.3,-28.5,2629.14025828977,2327.11710061768,-411.456966208444
background,44.3,-30.3,-22.1449747195376,1677.5203797693,588.308244370237
background,4.5,-30.9,-2589.41103666751,-1701.9343744635,-1650.09527044633
background,62.1,-32.5,-604.969354462862,-474.992523416145,637.690413482172
background,35.5,-33.3,221.246517115025,1004.28762881328,413.021573048196
background,75.7,-33.7,317.789447017397,2196.49418381269,772.072754816104
background,72.1,-38.3,-2214.14466657087,-296.980637737981,860.18586874743
background,39.5,-40.3,-4280.83937848449,-4611.60253634347,1510.03781571813
background,54.5,-40.9,-1356.40657374899,-1879.54612075083,898.570213260686
background,85.3,-46.9,-1120.54010725049,2644.46942410966,454.497241102883
background,79.1,-47.1,-1227.12794471287,1737.60469067253,745.574944254941
background,14.9,-48.3,2485.54746062109,-3314.50731442741,110.618300905121
background,16.7,-50.5,3816.07016312045,-3497.82536450399,-267.799705575521
background,48.1,-50.7,3411.71195495644,-2915.87569150023,-269.403603271001
background,-20.1,-56.7,4887.95519006518,1482.21633838869,-426.141450214063
background,69.7,-56.7,-56.2267891542681,-1521.96541434561,-820.096553493551
background,75.7,-57.7,-1241.30040330383,2906.44087839881,-718.743057631914
background,41.3,-62.3,31.2256823517624,1461.22465749236,-1483.62254069761
background,30.5,-64.3,-26812.0256057147,3449.46201449075,-11063.886641383
background,30.1,-64.7,-26812.0256057147,3449.46201449075,-11063.886641383
background,73.7,-70.9,-19297.4855204635,3902.72591906243,-9697.0011248055
