X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
9.9701,40.4731,train,0.24180431090689736,100.0,0.7836453400500578
102.1091,51.5068,train,0.19811061932080098,90.33318176873873,0.747954841494042
94.4457,45.9801,train,0.1815224765014305,86.32334401433032,0.7311152496848378
-7.1932,-7.377,train,985.1334086659592,100.0,0.9999322379930375
17.398,41.9086,train,0.027808567097920324,23.262538812114904,0.29405986214486424
21.9358,2.6891,train,0.11383260519056992,57.61269201542939,0.6303311631057188
-7.2496,-7.4464,train,23.762133148934286,100.0,0.9971983951323012
94.2995,45.9759,train,0.1812583542516269,86.2594979659466,0.7308289051863381
-33.5753,-33.3862,train,3.281746776380047E-4,0.23763383463800442,0.004891754516208919
37.9139,40.2133,train,6.272263773134882E-4,0.6756485290436879,0.009307912047588119
102.1312,48.4123,train,0.2081151789270372,92.75181625419444,0.757128491530891
123.8358,-60.614,train,4.162729780660178E-4,0.5077952593976343,0.006196805582661719
-7.2042,-7.4603,train,23.762133148934286,100.0,0.9971983951323012
-7.1822,-7.3787,train,985.1334086659592,100.0,0.9999322379930375
98.7783,39.2914,train,0.5712685538385344,100.0,0.8953663905045844
-7.1929,-7.39,train,985.1334086659592,100.0,0.9999322379930375
-7.2108,-7.3954,train,985.1334086659592,100.0,0.9999322379930375
