X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
9.6879,40.4002,train,0.0,0.0,0.0
99.4583,62.3936,train,0.0,0.0,0.0
84.879,59.8185,train,Infinity,100.0,NaN
32.4277,-30.4923,train,0.0,0.0,0.0
19.443,43.0475,train,0.0,0.0,0.0
91.3854,49.5669,train,0.0,0.0,0.0
120.6571,45.115,train,0.0,0.0,0.0
85.4407,58.8465,train,Infinity,100.0,NaN
8.773,39.7501,train,0.0,0.0,0.0
18.7298,41.6271,train,Infinity,100.0,NaN
20.4517,38.9757,train,Infinity,100.0,NaN
85.7786,59.1674,train,Infinity,100.0,NaN
15.6565,38.2561,train,Infinity,100.0,NaN
15.7471,38.2216,train,Infinity,100.0,NaN
19.4027,43.0557,train,0.0,0.0,0.0
20.2231,38.6193,train,Infinity,100.0,NaN
37.3313,-25.2967,train,0.0,0.0,0.0
