Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
5.97116E-9,0.000000597,0.000000126,1,0,0
1.41235E-7,0.000014721,0.000002982,0.983333333,0,0
2.13254E-7,0.000036046,0.000004503,0.966666667,0,0
2.14551E-7,0.000057501,0.00000453,0.95,0,0
6.15064E-7,0.000119007,0.000012987,0.933333333,0,0
1.52595E-6,0.000271603,0.00003222,0.916666667,0,0
3.82337E-5,0.004315408,0.000806676,0.883333333,0,0
7.50925E-5,0.011824658,0.001583114,0.866666667,0,0
1.50763E-4,0.026900994,0.003173359,0.85,0,0
2.4743E-4,0.073453196,0.005197481,0.816666667,0,0
5.20016E-4,0.12545476,0.01086119,0.8,0,0
6.06454E-4,0.244634568,0.012643738,0.766666667,0,0
6.94939E-4,0.314128515,0.014461861,0.75,0,0
8.78315E-4,0.401959993,0.018208461,0.733333333,0,0
1.17119E-3,0.519078764,0.02413352,0.716666667,0,0
1.20916E-3,0.639994881,0.024896521,0.7,0,0
1.26383E-3,0.766378061,0.025992925,0.683333333,0,0
1.27139E-3,0.893516964,0.026144289,0.666666667,0,0
1.52955E-3,1.046472173,0.031286947,0.65,0,0
1.75833E-3,1.22230501,0.035799034,0.633333333,0,0
1.94262E-3,1.416567263,0.039403359,0.616666667,0,0
2.00976E-3,1.617543682,0.040709792,0.6,0,0
2.10143E-3,1.827687007,0.042487747,0.583333333,0,0
2.50079E-3,2.077765568,0.050157055,0.566666667,0,0
2.7925E-3,2.357015848,0.0556821,0.55,0,0
3.40218E-3,2.697233431,0.067024093,0.533333333,0,0
3.48416E-3,3.04564922,0.068528491,0.516666667,0,0
3.61358E-3,3.407006812,0.070893504,0.5,0,0
3.71634E-3,3.778640706,0.072762882,0.483333333,0,0
4.38225E-3,4.216865287,0.084696528,0.466666667,0,0
4.38879E-3,4.6557438,0.084812196,0.45,0,0
5.42204E-3,5.197947402,0.102728307,0.433333333,0,0
6.76935E-3,5.874882722,0.125062718,0.416666667,0,0
6.97457E-3,6.572339592,0.128367359,0.4,0,0
7.15846E-3,7.288185356,0.131307438,0.383333333,0,0
8.00653E-3,8.088837937,0.144613907,0.366666667,0,0
8.17495E-3,8.906332448,0.147208091,0.35,0,0
8.17661E-3,9.723993756,0.147233705,0.333333333,0,0
8.28868E-3,10.552861681,0.148951071,0.316666667,0,0
8.36841E-3,11.389702567,0.150168688,0.3,0,0
8.63368E-3,12.25307023,0.15419485,0.283333333,0,0
8.63793E-3,13.116863042,0.154259067,0.266666667,0,0
1.00074E-2,14.117606378,0.174449629,0.25,0,0
1.75632E-2,15.873922654,0.270529316,0.233333333,0,0
2.46455E-2,18.338474719,0.342280667,0.216666667,0,0
3.2137E-2,21.552173626,0.404262739,0.2,0,0
3.7055E-2,25.257675887,0.438971186,0.183333333,0,0
4.39623E-2,29.653908195,0.481406223,0.166666667,0,0
4.73583E-2,32.384522135,0.499999998,0.15,0,0
5.02064E-2,34.674543344,0.514595639,0.15,0.5,0
6.02628E-2,40.700826983,0.559953467,0.133333333,0.5,0
6.11308E-2,43.162446483,0.563473875,0.116666667,0.5,0
6.24652E-2,46.947351471,0.568778187,0.116666667,1,0
8.52846E-2,55.475811653,0.642963864,0.1,1,0
8.71252E-2,64.188335149,0.647850503,0.083333333,1,0
8.73678E-2,72.925117633,0.648484588,0.066666667,1,0
8.83961E-2,81.764731003,0.651147237,0.05,1,0
8.97377E-2,90.738504021,0.654561046,0.033333333,1,0
9.2615E-2,100,0.661661738,0.016666667,1,0
