X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
21.0529,15.1588,train,0.04113380363641401,80.21771505374254,0.6537829286799677
19.8917,13.6869,train,0.03657027088045283,75.86126172471313,0.6267068411890053
33.0864,30.6038,train,0.020667808608898258,48.038364280532576,0.48686715248171464
27.1721,18.9361,train,0.024654852268715985,58.87961708886223,0.5309237060514322
46.9672,40.9197,train,0.02350936849235477,54.885815310797845,0.5190603031347579
21.1241,15.519,train,0.04113380363641401,80.21771505374254,0.6537829286799677
53.1845,-52.0881,train,0.01832223638194074,43.19260452076731,0.45685620719278636
20.3082,15.5946,train,0.0398095529261132,78.83277722345537,0.6463391770576801
19.912,13.6439,train,0.03657027088045283,75.86126172471313,0.6267068411890053
22.0961,15.8468,train,0.0415377851864469,80.64017460287927,0.6559917727882704
58.0375,49.8423,train,0.01573254648683904,28.183831030513563,0.41936291459127467
