X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.3308,35.7007,train,Infinity,100.0,NaN
-40.7807,36.1015,train,Infinity,100.0,NaN
57.2682,40.9914,train,0.0,0.0,0.0
-40.8758,36.1436,train,Infinity,100.0,NaN
-51.6012,-1.9385,train,Infinity,100.0,NaN
30.9553,36.0985,train,0.0,0.0,0.0
0.71,35.9525,train,Infinity,100.0,NaN
1.1903,29.1038,train,0.0,0.0,0.0
42.7178,33.0179,train,0.0,0.0,0.0
126.5422,51.0326,train,0.0,0.0,0.0
13.9068,40.34,train,Infinity,100.0,NaN
13.7672,40.6559,train,Infinity,100.0,NaN
12.9759,40.4924,train,Infinity,100.0,NaN
30.2265,15.069,train,0.0,0.0,0.0
28.9386,11.1209,train,0.0,0.0,0.0
74.7522,54.4061,train,0.0,0.0,0.0
1.7167,37.8222,train,Infinity,100.0,NaN
1.2819,37.671,train,Infinity,100.0,NaN
