X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-54.1515,36.6608,train,0.05221073831592992,48.25641100854098,0.5616869636377577
-168.9006,-56.5336,train,0.040742706745022485,36.56249718173902,0.5000000000002792
