Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
1.12129E-4,0.011212921,0.004904118,1,0,0
2.77257E-4,0.038938595,0.012039238,0.983333333,0,0
3.24039E-4,0.071342511,0.014042132,0.966666667,0,0
7.1288E-4,0.142630498,0.030380498,0.95,0,0
9.3189E-4,0.235819493,0.039346717,0.933333333,0,0
1.03163E-3,0.338982966,0.043375516,0.916666667,0,0
1.33989E-3,0.472971926,0.055615406,0.9,0,0
2.15041E-3,0.688012548,0.086352766,0.883333333,0,0
2.21979E-3,0.909991628,0.088891334,0.866666667,0,0
2.22872E-3,1.132863863,0.089217088,0.85,0,0
4.49934E-3,1.58279809,0.165104323,0.833333333,0,0
5.09066E-3,2.09186367,0.182835467,0.816666667,0,0
5.16859E-3,3.117787946,0.1851163,0.783333333,0,0
6.41344E-3,3.759131835,0.219897318,0.766666667,0,0
6.48014E-3,4.407145559,0.221677252,0.75,0,0
7.05637E-3,5.112782397,0.23672307,0.733333333,0,0
7.12084E-3,5.824866781,0.238370464,0.716666667,0,0
7.84068E-3,6.60893445,0.256291189,0.7,0,0
7.96969E-3,7.405903126,0.25941424,0.683333333,0,0
8.40507E-3,8.246409648,0.269762883,0.666666667,0,0
9.37913E-3,9.184323121,0.291900227,0.65,0,0
1.01749E-2,10.201817797,0.309014216,0.633333333,0,0
1.03092E-2,11.232734774,0.311819493,0.616666667,0,0
1.10985E-2,12.342588961,0.327867324,0.6,0,0
1.30936E-2,13.651953948,0.365276911,0.583333333,0,0
1.34195E-2,14.99390332,0.370994664,0.566666667,0,0
1.3619E-2,16.355799997,0.374444367,0.55,0,0
1.38294E-2,17.738744884,0.378043668,0.533333333,0,0
1.40001E-2,19.138758387,0.380932177,0.516666667,0,0
1.4714E-2,19.873098349,0.392726915,0.5,0,0
1.55076E-2,20.689514174,0.405323281,0.5,0.25,0
1.6229E-2,22.312416076,0.416329517,0.483333333,0.25,0
1.63576E-2,23.948176447,0.418248502,0.466666667,0.25,0
1.67062E-2,25.618794613,0.423387738,0.45,0.25,0
1.68226E-2,27.301055319,0.425084079,0.433333333,0.25,0
1.68469E-2,28.985747172,0.425437043,0.416666667,0.25,0
1.73073E-2,30.716474975,0.432039868,0.4,0.25,0
1.80764E-2,32.524119698,0.442739653,0.383333333,0.25,0
1.831E-2,34.355115626,0.445908681,0.366666667,0.25,0
1.89638E-2,36.251493187,0.454592985,0.35,0.25,0
1.94171E-2,38.193205301,0.460456442,0.333333333,0.25,0
1.94732E-2,40.140526323,0.461173132,0.316666667,0.25,0
1.96194E-2,42.102465694,0.463032105,0.3,0.25,0
2.12969E-2,44.232157079,0.483481441,0.283333333,0.25,0
2.3083E-2,46.540454678,0.503608665,0.266666667,0.25,0
2.59553E-2,49.135987384,0.532881576,0.25,0.25,0
2.85967E-2,51.995661381,0.556910376,0.233333333,0.25,0
3.05068E-2,55.046343573,0.572801354,0.216666667,0.25,0
3.0527E-2,58.099047521,0.572963461,0.2,0.25,0
3.26337E-2,61.362417924,0.589206281,0.183333333,0.25,0
3.28693E-2,62.62942012,0.590946644,0.166666667,0.25,0
3.32521E-2,64.68763286,0.5937426,0.166666667,0.5,0
3.48215E-2,68.169783035,0.604816429,0.15,0.5,0
3.60845E-2,71.778235494,0.613299671,0.133333333,0.5,0
3.69366E-2,73.17066825,0.6188197,0.116666667,0.75,0
3.84365E-2,75.621883189,0.628163552,0.116666667,1,0
3.92705E-2,79.548934744,0.633163754,0.1,1,0
4.01957E-2,83.56850505,0.638555395,0.083333333,1,0
4.07985E-2,87.648356334,0.641983876,0.066666667,1,0
4.08974E-2,91.738097768,0.642540178,0.05,1,0
4.11873E-2,95.856823143,0.644160554,0.033333333,1,0
4.14318E-2,100,0.645516158,0.016666667,1,0
