species,X,Y,PC1,PC2,PC3
insect.M.distribution240t3.3_PA1_RUN2,-7.7689,-68.1295,1401.60390593926,-4205.85507894302,-1633.85852117118
insect.M.distribution240t3.3_PA1_RUN2,-18.7637,-51.8269,6911.63790224668,-2801.78825276737,-1182.19620820936
insect.M.distribution240t3.3_PA1_RUN2,-5.9533,-68.7697,463.043092184387,-5257.05331138557,-1926.95612935801
insect.M.distribution240t3.3_PA1_RUN2,-6.1894,-67.6102,394.695301032312,-6156.88225465864,-1912.22127831178
insect.M.distribution240t3.3_PA1_RUN2,120.4312,-69.5642,7272.8472949826,1582.18475694444,-1711.33235398411
insect.M.distribution240t3.3_PA1_RUN2,16.3018,14.4689,5248.85088306094,-2085.08690683988,64.0403471216803
insect.M.distribution240t3.3_PA1_RUN2,84.5325,38.9042,2425.36095235947,-6127.69981577125,345.597322206159
insect.M.distribution240t3.3_PA1_RUN2,-7.7689,-68.1295,1401.60390593926,-4205.85507894302,-1633.85852117118
insect.M.distribution240t3.3_PA1_RUN2,17.6125,16.0378,4205.80413786475,-1417.80625368528,633.448547942829
insect.M.distribution240t3.3_PA1_RUN2,7.2247,-45.6518,6123.72405121465,-1732.69126768055,-789.467652226133
insect.M.distribution240t3.3_PA1_RUN2,15.9908,13.9658,5261.08309356114,-1924.05840564171,61.4025888545345
insect.M.distribution240t3.3_PA1_RUN2,17.7083,16.3552,4205.80413786475,-1417.80625368528,633.448547942829
insect.M.distribution240t3.3_PA1_RUN2,62.3107,44.6587,-879.080791071538,-4185.4254654027,363.882808379778
