background,x,y,PC1,PC2,PC3
background,32.3,86.9,4690.94162832771,3635.45570000328,-2474.79790481347
background,-14.3,85.5,4886.24296521752,3665.77146930923,-2327.51402910181
background,-27.9,85.3,4972.68122861175,3687.79938196488,-2229.95734555502
background,92.7,81.7,-8594.72302765717,3980.4322893083,-1466.70327688373
background,-53.7,76.9,5228.29753236938,3445.03623146971,-2214.11203023639
background,65.7,75.3,-10721.5463515279,-5993.4176486862,1286.52908148679
background,0.700000000000017,74.1,5569.35084222133,1702.18082876498,-1833.13965137507
background,7.5,70.9,5728.16574679985,680.37323618695,-1592.98896179263
background,-68.1,65.5,5977.69254460252,3388.22596561042,-2251.65311096287
background,20.1,64.7,4634.53043130324,-2120.14088642706,-1112.03683901221
background,24.1,57.9,3447.87206767509,1516.89038903517,-1629.83937208761
background,77.3,44.5,2097.97159640399,-3480.25720746605,1112.86186704919
background,47.1,43.7,-286.447872984053,2697.25350322531,919.454675975739
background,77.5,41.1,2105.75087820539,3530.16079889903,162.346983923738
background,16.1,40.9,-7628.79807314124,3764.3883995058,5596.09463710671
background,98.3,39.3,3020.73191950526,3082.77204776913,-93.7742516658889
background,-2.89999999999998,38.5,-5532.7189660426,-10205.1065920927,5674.66240081447
background,-2.29999999999998,36.7,-6431.55701160775,-9748.38777342132,6854.87414998963
background,40.1,36.3,2426.947138093,3543.94745767092,-764.740556250777
background,12.7,34.9,-5160.60441823396,3687.94903010646,2868.84244404531
background,21.5,31.3,642.370001375914,2573.26127630787,-484.248984141695
background,102.5,27.3,1888.90347976549,3103.95059017546,512.049624701105
background,105.7,26.1,1294.83345448902,-227.231104335559,1468.46855597184
background,-37.1,25.3,2175.23213053152,1462.56026530976,665.23500404461
background,-12.5,25.3,2452.87576580733,768.771296834509,856.536847576507
background,99.7,20.7,2229.65199635323,2622.74643616573,5.85853683945194
background,37.1,17.1,3493.89877212674,3816.43360709128,-119.897679444176
background,92.1,15.5,4250.12374466846,3159.45178348307,-1117.99718715766
background,-49.5,15.3,3598.40302351343,182.489679265666,865.031881476368
background,-47.1,12.1,5213.49056901389,-1600.39850664936,27.5534226011209
background,2.5,7.3,6700.97858303138,21.8439797069202,-1463.119774199
background,-48.1,6.5,6774.30891523655,-4838.95008547029,-377.636892166058
background,14.1,1.3,6867.31479549668,1860.87882317515,-1939.12581408182
background,-27.3,-0.900000000000006,6788.71661214556,-5919.12055164469,-179.231944861362
background,-5.89999999999998,-10.9,5310.67186307646,849.13566275126,-929.291367071615
background,-14.3,-15.7,3055.27830477549,-334.877558788887,1163.07387455974
background,48.1,-16.9,3438.30974581112,4087.35789848603,-527.403810560583
background,-46.5,-20.1,2059.71807117874,-2932.0229436304,1811.5541988575
background,24.9,-28.5,3425.46833265116,2506.43593404109,-965.373653180238
background,1.30000000000001,-29.7,3469.96629425865,-1267.63685352867,-401.987632975482
background,38.1,-32.1,-394.983194259354,3123.31761088757,463.584794809295
background,12.5,-32.9,-2978.69575078144,39.6267196369749,59.0976697101898
background,28.5,-35.7,-4277.78527732118,3821.80963990375,3856.92520853384
background,-16.7,-39.5,1309.29468026137,611.375158689259,265.941142000428
background,101.7,-39.9,1836.53419090182,2057.80165788799,822.872504615427
background,-19.5,-41.3,3747.42014798042,1438.53649632483,-352.336798480689
background,1.5,-42.7,4007.36089070303,-605.489436405837,-242.664368176572
background,53.9,-46.7,4499.14023169003,-1664.6900180829,175.29549936031
background,91.7,-46.9,2415.22577507303,-2832.11299265524,1204.49606842672
background,65.5,-51.1,4934.76895407126,-3680.59392503715,287.26494148337
background,20.3,-54.7,6579.96720049693,-3188.14610046596,-770.819471912788
background,110.9,-55.1,799.975846394756,1038.89377102644,-82.1471397738429
background,43.5,-59.9,6249.23902688982,-4606.04219552682,-497.386039671481
background,59.7,-62.5,4800.85570444359,-3394.6964781448,-678.163743634714
background,-32.3,-63.3,4843.68219649251,351.899315777289,-1343.63751250807
background,52.7,-67.5,3377.24840669004,-93.2569229105323,-1257.34605104003
background,26.3,-70.3,3764.46636914606,-1795.71940849668,-1018.21429479313
background,62.5,-73.3,1545.37684556612,-1327.57915996157,-1192.87726384501
background,74.7,-73.7,1602.17124282056,-407.067400904534,-1523.33494469511
background,-4.89999999999998,-81.5,1746.66539943986,3006.35006597208,-2642.70109927576
