X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-54.1515,36.6608,train,0.06436054514984726,50.10264031788162,0.5653692989416891
-168.9006,-56.5336,train,0.0494775165742715,33.41103713015283,0.4999999999999864
